수량,중량,평균가,yyyy,mm,dd,산지_군산,산지_보령,산지_속초,산지_안흥,산지_여수,규격_10미,규격_대,규격_중,포장_S/P,포장_box,포장_c/s(상자),포장_kg
56,5.0,30000,2018,3,29,1,0,0,0,0,0,0,1,0,1,0,0
31,10.0,30100,2018,4,13,1,0,0,0,0,0,0,1,0,1,0,0
54,5.0,32000,2018,4,20,1,0,0,0,0,0,0,1,0,1,0,0
29,10.0,41200,2018,4,20,1,0,0,0,0,0,0,1,0,1,0,0
40,5.0,32000,2018,4,25,1,0,0,0,0,0,0,1,0,1,0,0
42,10.0,32000,2018,4,25,1,0,0,0,0,0,0,1,0,1,0,0
30,10.0,32000,2018,4,26,1,0,0,0,0,0,0,1,0,1,0,0
27,10.0,32000,2018,4,27,1,0,0,0,0,0,0,1,0,1,0,0
28,10.0,30900,2018,4,28,1,0,0,0,0,0,0,1,0,1,0,0
44,10.0,39500,2018,5,1,1,0,0,0,0,0,0,1,0,1,0,0
60,10.0,32000,2018,5,4,1,0,0,0,0,0,0,1,0,1,0,0
60,5.0,35000,2018,5,7,1,0,0,0,0,0,0,1,0,1,0,0
40,5.0,35000,2018,5,9,1,0,0,0,0,0,0,1,0,1,0,0
61,10.0,29000,2018,5,12,1,0,0,0,0,0,0,1,0,1,0,0
44,10.0,32000,2018,5,21,1,0,0,0,0,0,0,1,0,1,0,0
53,10.0,36600,2018,5,29,1,0,0,0,0,0,0,1,0,1,0,0
47,10.0,35500,2018,5,30,1,0,0,0,0,0,0,1,0,1,0,0
50,10.0,32000,2018,6,2,1,0,0,0,0,0,0,1,0,1,0,0
55,10.0,32000,2018,6,4,1,0,0,0,0,0,0,1,0,1,0,0
59,10.0,37600,2018,6,5,1,0,0,0,0,0,0,1,0,1,0,0
44,10.0,39500,2018,6,7,1,0,0,0,0,0,0,1,0,1,0,0
40,10.0,32000,2018,6,9,1,0,0,0,0,0,0,1,0,1,0,0
26,10.0,30800,2018,6,15,1,0,0,0,0,0,0,1,0,1,0,0
50,10.0,35000,2018,6,20,1,0,0,0,0,0,0,1,0,1,0,0
20,10.0,32000,2018,6,23,1,0,0,0,0,0,0,1,0,1,0,0
5,10.0,33000,2018,6,28,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,4100,2018,9,15,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,3300,2018,9,17,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2018,9,19,1,0,0,0,0,0,0,1,0,1,0,0
31,5.0,16600,2018,9,28,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,2600,2018,10,1,1,0,0,0,0,0,0,1,0,1,0,0
17,10.0,20100,2018,10,1,1,0,0,0,0,0,0,1,0,1,0,0
12,5.0,24800,2018,10,2,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,4000,2018,10,4,1,0,0,0,0,0,0,1,0,1,0,0
36,10.0,18800,2018,10,4,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,2500,2018,10,5,1,0,0,0,0,0,0,1,0,1,0,0
10,10.0,18000,2018,10,5,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,35300,2018,10,6,1,0,0,0,0,0,0,1,0,1,0,0
10,10.0,20000,2018,10,12,1,0,0,0,0,0,0,1,0,1,0,0
32,5.0,24400,2018,10,15,1,0,0,0,0,0,0,1,0,1,0,0
30,5.0,19000,2018,10,16,1,0,0,0,0,0,0,1,0,1,0,0
3,10.0,3500,2018,10,20,1,0,0,0,0,0,0,1,0,1,0,0
30,5.0,19000,2018,10,22,1,0,0,0,0,0,0,1,0,1,0,0
30,5.0,23900,2018,10,24,1,0,0,0,0,0,0,1,0,1,0,0
156,10.0,21700,2018,10,26,1,0,0,0,0,0,0,1,0,1,0,0
116,10.0,22600,2018,10,29,1,0,0,0,0,0,0,1,0,1,0,0
15,10.0,26000,2018,10,30,1,0,0,0,0,0,0,1,0,1,0,0
77,5.0,25200,2018,11,3,1,0,0,0,0,0,0,1,0,1,0,0
84,10.0,23700,2018,11,5,1,0,0,0,0,0,0,1,0,1,0,0
20,10.0,19000,2018,11,8,1,0,0,0,0,0,0,1,0,1,0,0
110,10.0,22700,2018,11,10,1,0,0,0,0,0,0,1,0,1,0,0
51,10.0,23600,2018,11,13,1,0,0,0,0,0,0,1,0,1,0,0
292,10.0,22500,2018,11,16,1,0,0,0,0,0,0,1,0,1,0,0
80,10.0,23800,2018,11,17,1,0,0,0,0,0,0,1,0,1,0,0
150,10.0,22700,2018,11,20,1,0,0,0,0,0,0,1,0,1,0,0
120,10.0,26700,2018,11,24,1,0,0,0,0,0,0,1,0,1,0,0
30,10.0,30000,2018,12,4,1,0,0,0,0,0,0,1,0,1,0,0
30,10.0,30000,2018,12,17,1,0,0,0,0,0,0,1,0,1,0,0
40,10.0,25000,2018,12,21,1,0,0,0,0,0,0,1,0,1,0,0
63,10.0,24800,2019,1,31,1,0,0,0,0,0,0,1,0,1,0,0
9,5.0,18000,2019,2,22,1,0,0,0,0,0,0,1,0,1,0,0
70,10.0,24300,2019,3,5,1,0,0,0,0,0,0,1,0,1,0,0
2,10.0,1700,2019,6,10,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,1100,2019,6,26,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1000,2019,6,27,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1100,2019,6,28,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,1100,2019,6,29,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1100,2019,7,1,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2019,7,2,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1600,2019,7,3,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,2300,2019,7,4,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,2300,2019,7,5,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,2300,2019,7,6,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,3500,2019,7,10,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,3200,2019,7,11,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,3200,2019,7,12,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,3100,2019,7,13,1,0,0,0,0,0,0,1,0,1,0,0
7,5.0,3100,2019,7,16,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,3100,2019,7,17,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,4000,2019,7,22,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,3500,2019,7,23,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,4000,2019,7,24,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,4000,2019,7,25,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,4500,2019,7,26,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,4000,2019,7,29,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3200,2019,7,31,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3100,2019,8,1,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,3100,2019,8,2,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2019,8,3,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,3500,2019,8,8,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,3200,2019,8,10,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,4200,2019,8,13,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,3200,2019,8,14,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2019,8,15,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2019,8,16,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2019,8,17,1,0,0,0,0,0,0,1,0,1,0,0
11,5.0,2600,2019,8,20,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,2200,2019,8,21,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,2100,2019,8,22,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,2200,2019,8,23,1,0,0,0,0,0,0,1,0,1,0,0
7,5.0,2100,2019,8,24,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,2200,2019,8,26,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1700,2019,8,27,1,0,0,0,0,0,0,1,0,1,0,0
9,5.0,1700,2019,8,28,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,2200,2019,8,29,1,0,0,0,0,0,0,1,0,1,0,0
13,5.0,2600,2019,8,30,1,0,0,0,0,0,0,1,0,1,0,0
12,5.0,1500,2019,8,31,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1400,2019,9,2,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1700,2019,9,3,1,0,0,0,0,0,0,1,0,1,0,0
15,5.0,1300,2019,9,4,1,0,0,0,0,0,0,1,0,1,0,0
15,5.0,1500,2019,9,5,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1200,2019,9,6,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,800,2019,9,7,1,0,0,0,0,0,0,1,0,1,0,0
9,5.0,1700,2019,9,16,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,1500,2019,9,17,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1600,2019,9,18,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1600,2019,9,19,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,1700,2019,9,21,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,2200,2019,9,23,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,2500,2019,9,24,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1300,2019,9,25,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,2000,2019,9,26,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,2500,2019,9,27,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,2500,2019,10,15,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,800,2019,10,24,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1100,2019,10,25,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2019,11,2,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2019,11,16,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2019,11,20,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2019,11,21,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2019,11,22,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2019,11,25,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1100,2019,11,28,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,500,2019,11,29,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,300,2019,11,30,1,0,0,0,0,0,0,1,0,1,0,0
26,10.0,25900,2019,12,10,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1100,2019,12,12,1,0,0,0,0,0,0,1,0,1,0,0
5,5.0,1500,2019,12,13,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,1000,2019,12,14,1,0,0,0,0,0,0,1,0,1,0,0
28,5.0,27400,2019,12,17,1,0,0,0,0,0,0,1,0,1,0,0
31,5.0,24200,2019,12,24,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1000,2019,12,25,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1000,2019,12,27,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1000,2020,1,4,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2020,1,14,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,3000,2020,1,16,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2020,1,17,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1300,2020,1,22,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1200,2020,1,23,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2020,1,29,1,0,0,0,0,0,0,1,0,1,0,0
15,10.0,23200,2020,1,29,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1000,2020,1,30,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2020,1,31,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,4000,2020,2,1,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2020,2,4,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,4000,2020,2,5,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2020,2,14,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,1600,2020,2,15,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2020,2,19,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2100,2020,2,21,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2020,2,22,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2020,2,24,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1000,2020,2,26,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1000,2020,2,27,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1100,2020,2,28,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1000,2020,2,29,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1600,2020,3,6,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1500,2020,3,7,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,1800,2020,3,9,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2100,2020,3,11,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2100,2020,3,14,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,3,18,1,0,0,0,0,0,0,1,0,1,0,0
6,5.0,3100,2020,3,20,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,2800,2020,3,21,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,3,23,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,3,25,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,4,8,1,0,0,0,0,0,0,1,0,1,0,0
8,5.0,2000,2020,6,16,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,3000,2020,11,30,1,0,0,0,0,0,0,1,0,1,0,0
10,5.0,1600,2020,12,1,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2500,2020,12,2,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,12,3,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2020,12,4,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,3000,2020,12,5,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,2500,2020,12,7,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2500,2020,12,9,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2020,12,15,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2020,12,16,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2020,12,18,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2020,12,24,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2020,12,26,1,0,0,0,0,0,0,1,0,1,0,0
43,10.0,16700,2020,12,26,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2020,12,29,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2020,12,31,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,1,2,1,0,0,0,0,0,0,1,0,1,0,0
3,4.0,5500,2021,1,7,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,1,7,1,0,0,0,0,0,0,1,0,1,0,0
30,5.0,13300,2021,1,8,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2100,2021,1,14,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2500,2021,1,19,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2000,2021,1,22,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,1,29,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,2,1,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,2,5,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,2,8,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,2,9,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,2,16,1,0,0,0,0,0,0,1,0,1,0,0
10,10.0,27800,2021,2,19,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2000,2021,2,20,1,0,0,0,0,0,0,1,0,1,0,0
6,10.0,26600,2021,2,23,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2021,3,15,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,3,19,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,4,1,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,1500,2021,4,3,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,4,6,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,4,7,1,0,0,0,0,0,0,1,0,1,0,0
11,5.0,18500,2021,4,26,1,0,0,0,0,0,0,1,0,1,0,0
2,4.0,11000,2021,5,17,1,0,0,0,0,0,0,1,0,1,0,0
2,4.0,13500,2021,5,18,1,0,0,0,0,0,0,1,0,1,0,0
9,4.0,3800,2021,5,28,1,0,0,0,0,0,0,1,0,1,0,0
3,4.0,10000,2021,5,31,1,0,0,0,0,0,0,1,0,1,0,0
7,4.0,4800,2021,6,1,1,0,0,0,0,0,0,1,0,1,0,0
1,4.0,2000,2021,6,4,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,2000,2021,6,22,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,1500,2021,6,23,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2500,2021,6,26,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2600,2021,6,28,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,6,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,7,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2021,7,8,1,0,0,0,0,0,0,1,0,1,0,0
1,4.0,2000,2021,7,9,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2021,7,12,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,14,1,0,0,0,0,0,0,1,0,1,0,0
4,5.0,4000,2021,7,17,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,19,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,20,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,3000,2021,7,21,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,22,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,3000,2021,7,24,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,3000,2021,7,26,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2500,2021,7,27,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2000,2021,7,28,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,7,29,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2021,8,2,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,1500,2021,8,3,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,3000,2021,8,4,1,0,0,0,0,0,0,1,0,1,0,0
3,5.0,2000,2021,8,5,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,8,6,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,8,10,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,8,11,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,8,12,1,0,0,0,0,0,0,1,0,1,0,0
1,5.0,2000,2021,8,13,1,0,0,0,0,0,0,1,0,1,0,0
2,5.0,2000,2021,9,2,1,0,0,0,0,0,0,1,0,1,0,0
44,5.0,16000,2021,9,27,1,0,0,0,0,0,0,1,0,1,0,0
13,10.0,25400,2021,10,18,1,0,0,0,0,0,0,1,0,1,0,0
12,5.0,32800,2017,2,20,0,0,0,0,1,0,0,1,0,1,0,0
10,10.0,30600,2017,2,27,0,0,0,0,1,0,0,1,0,1,0,0
10,10.0,35000,2017,2,28,0,0,0,0,1,0,0,1,0,1,0,0
10,10.0,32300,2017,3,1,0,0,0,0,1,0,0,1,0,1,0,0
3,10.0,57000,2017,9,1,0,0,0,0,1,0,0,1,0,1,0,0
10,3.0,27000,2017,11,2,0,0,0,0,1,0,0,1,0,1,0,0
10,10.0,40000,2017,11,20,0,0,0,0,1,0,0,1,0,1,0,0
12,5.0,30000,2019,2,20,0,0,0,0,1,0,0,1,0,1,0,0
24,5.0,29500,2019,2,22,0,0,0,0,1,0,0,1,0,1,0,0
23,5.0,28700,2019,2,27,0,0,0,0,1,0,0,1,0,1,0,0
16,5.0,29300,2019,2,28,0,0,0,0,1,0,0,1,0,1,0,0
20,5.0,30000,2019,3,5,0,0,0,0,1,0,0,1,0,1,0,0
23,5.0,28400,2019,3,6,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,30000,2019,3,8,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,1000,2019,3,9,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,18400,2019,3,12,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,30000,2019,3,13,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,30000,2019,3,14,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,31200,2019,3,18,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,25300,2019,3,19,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,24000,2019,4,10,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,28000,2019,4,13,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,25000,2019,4,15,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,22400,2019,4,16,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,23200,2019,4,18,0,0,0,0,1,0,0,1,0,1,0,0
14,5.0,22900,2019,4,19,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,23100,2019,4,20,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,21200,2019,4,22,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,22700,2019,4,29,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,26700,2019,4,30,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,28800,2019,5,1,0,0,0,0,1,0,0,1,0,1,0,0
8,5.0,24900,2019,5,2,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,27900,2019,5,3,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,25300,2019,5,4,0,0,0,0,1,0,0,1,0,1,0,0
15,5.0,23500,2019,5,6,0,0,0,0,1,0,0,1,0,1,0,0
8,5.0,23100,2019,5,7,0,0,0,0,1,0,0,1,0,1,0,0
6,5.0,22400,2019,5,9,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,26200,2019,5,10,0,0,0,0,1,0,0,1,0,1,0,0
6,5.0,21300,2019,5,11,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,24500,2019,5,13,0,0,0,0,1,0,0,1,0,1,0,0
3,5.0,24300,2019,5,14,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,25200,2019,5,17,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,18600,2019,5,22,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,23200,2019,5,24,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,24500,2019,5,25,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,23200,2019,5,27,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,24500,2019,5,28,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,20300,2019,5,30,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,23500,2019,6,1,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,18700,2019,6,4,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,19800,2019,6,10,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,26900,2019,6,22,0,0,0,0,1,0,0,1,0,1,0,0
8,5.0,25500,2019,6,24,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,27700,2019,6,28,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,27500,2019,6,29,0,0,0,0,1,0,0,1,0,1,0,0
7,5.0,28100,2019,7,1,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,27000,2019,7,2,0,0,0,0,1,0,0,1,0,1,0,0
2,5.0,28000,2019,7,3,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,22500,2019,7,5,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,24000,2019,7,8,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,26200,2019,7,11,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,22000,2019,7,12,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,25000,2019,7,15,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,26500,2019,7,16,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,23600,2019,7,17,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,22900,2019,7,18,0,0,0,0,1,0,0,1,0,1,0,0
4,5.0,20200,2019,7,24,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,20000,2019,7,25,0,0,0,0,1,0,0,1,0,1,0,0
6,5.0,23500,2019,8,22,0,0,0,0,1,0,0,1,0,1,0,0
10,5.0,31000,2021,12,18,0,0,0,0,1,0,0,1,0,1,0,0
5,5.0,27700,2021,12,20,0,0,0,0,1,0,0,1,0,1,0,0
9,5.0,27900,2021,12,21,0,0,0,0,1,0,0,1,0,1,0,0
12,5.0,28500,2021,12,22,0,0,0,0,1,0,0,1,0,1,0,0
7,5.0,23600,2021,12,24,0,0,0,0,1,0,0,1,0,1,0,0
7,5.0,28500,2021,12,25,0,0,0,0,1,0,0,1,0,1,0,0
11,5.0,24300,2021,12,28,0,0,0,0,1,0,0,1,0,1,0,0
8,5.0,32700,2021,12,30,0,0,0,0,1,0,0,1,0,1,0,0
14,5.0,30900,2021,12,31,0,0,0,0,1,0,0,1,0,1,0,0
3,10.0,40000,2017,1,3,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,33300,2017,1,4,1,0,0,0,0,0,1,0,0,1,0,0
5,10.0,32000,2017,1,5,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,33300,2017,1,6,1,0,0,0,0,0,1,0,0,1,0,0
20,10.0,13600,2017,1,7,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,33300,2017,1,9,1,0,0,0,0,0,1,0,0,1,0,0
18,10.0,15000,2017,1,10,1,0,0,0,0,0,1,0,0,1,0,0
12,10.0,18300,2017,1,11,1,0,0,0,0,0,1,0,0,1,0,0
13,10.0,20000,2017,1,12,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,33300,2017,1,13,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,40000,2017,1,14,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,40000,2017,1,16,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,40000,2017,1,17,1,0,0,0,0,0,1,0,0,1,0,0
3,10.0,40000,2017,1,18,1,0,0,0,0,0,1,0,0,1,0,0
