amount,weight,avg_price,yyyy,mm,dd,origin_제주도,standard_10미,standard_20미,standard_25미,standard_5미
79048,37,5.2,42000,2021,9,8,1,0,1,0,0
79049,19,6.0,73100,2021,9,8,1,0,1,0,0
79050,15,6.5,81000,2021,9,8,1,0,1,0,0
79054,45,3.0,44800,2021,9,9,1,1,0,0,0
79055,2,3.3,57000,2021,9,9,1,1,0,0,0
79056,129,3.5,61100,2021,9,9,1,1,0,0,0
79057,84,4.0,86100,2021,9,9,1,1,0,0,0
79058,72,4.5,117900,2021,9,9,1,1,0,0,0
79059,45,5.0,161400,2021,9,9,1,1,0,0,0
79063,18,5.0,32000,2021,9,9,1,0,1,0,0
79064,30,5.2,38000,2021,9,9,1,0,1,0,0
79065,27,6.0,66000,2021,9,9,1,0,1,0,0
79066,2,6.2,100000,2021,9,9,1,0,1,0,0
79067,5,10.0,30000,2021,9,9,1,0,1,0,0
79069,21,5.0,27000,2021,9,9,1,0,0,1,0
79070,35,6.0,34600,2021,9,9,1,0,0,1,0
79079,3,3.0,50000,2021,9,10,1,1,0,0,0
79080,51,3.5,56400,2021,9,10,1,1,0,0,0
79081,16,4.5,94100,2021,9,10,1,1,0,0,0
79082,27,5.0,143700,2021,9,10,1,1,0,0,0
79091,15,6.0,63000,2021,9,10,1,0,1,0,0
79095,37,3.0,41000,2021,9,11,1,1,0,0,0
79096,83,3.5,59100,2021,9,11,1,1,0,0,0
79097,39,4.0,81200,2021,9,11,1,1,0,0,0
79098,55,4.5,110200,2021,9,11,1,1,0,0,0
79099,51,5.0,162400,2021,9,11,1,1,0,0,0
79103,21,5.2,40000,2021,9,11,1,0,1,0,0
79104,11,6.0,59600,2021,9,11,1,0,1,0,0
79105,2,6.5,90000,2021,9,11,1,0,1,0,0
79106,1,6.0,30000,2021,9,11,1,0,0,1,0
79121,30,3.0,47600,2021,9,13,1,1,0,0,0
79122,100,3.5,65300,2021,9,13,1,1,0,0,0
79123,63,4.0,85200,2021,9,13,1,1,0,0,0
79124,77,4.5,117200,2021,9,13,1,1,0,0,0
79125,71,5.0,174400,2021,9,13,1,1,0,0,0
79127,35,5.2,47000,2021,9,13,1,0,1,0,0
79128,40,6.0,66000,2021,9,13,1,0,1,0,0
79129,33,5.0,21200,2021,9,13,1,0,0,1,0
79130,43,6.0,28800,2021,9,13,1,0,0,1,0
79136,27,3.0,46700,2021,9,14,1,1,0,0,0
79137,114,3.5,66000,2021,9,14,1,1,0,0,0
79138,34,4.0,90100,2021,9,14,1,1,0,0,0
79139,57,4.5,127900,2021,9,14,1,1,0,0,0
79140,65,5.0,179500,2021,9,14,1,1,0,0,0
79145,1,5.0,40000,2021,9,14,1,0,1,0,0
79146,40,5.2,49300,2021,9,14,1,0,1,0,0
79147,25,6.0,70000,2021,9,14,1,0,1,0,0
79148,1,6.5,100000,2021,9,14,1,0,1,0,0
79149,4,10.0,25000,2021,9,14,1,0,1,0,0
79151,25,6.0,40400,2021,9,14,1,0,0,1,0
79155,25,3.0,52000,2021,9,15,1,1,0,0,0
79156,17,3.5,76800,2021,9,15,1,1,0,0,0
79157,28,4.5,132700,2021,9,15,1,1,0,0,0
79158,25,5.0,181200,2021,9,15,1,1,0,0,0
79160,58,5.2,50000,2021,9,15,1,0,1,0,0
79161,38,6.0,44100,2021,9,15,1,0,0,1,0
79165,4,3.0,45000,2021,9,16,1,1,0,0,0
79166,40,3.5,81100,2021,9,16,1,1,0,0,0
79167,4,4.0,90000,2021,9,16,1,1,0,0,0
79168,1,4.5,130000,2021,9,16,1,1,0,0,0
79169,1,5.0,185000,2021,9,16,1,1,0,0,0
79171,2,5.2,35000,2021,9,16,1,0,1,0,0
79208,18,3.0,50000,2021,9,24,1,1,0,0,0
79209,89,3.5,72700,2021,9,24,1,1,0,0,0
79210,26,4.0,98500,2021,9,24,1,1,0,0,0
79211,33,4.5,116200,2021,9,24,1,1,0,0,0
79212,1,4.9,90000,2021,9,24,1,1,0,0,0
79213,53,5.0,168100,2021,9,24,1,1,0,0,0
79226,32,3.0,38200,2021,9,25,1,1,0,0,0
79227,76,3.5,63100,2021,9,25,1,1,0,0,0
79228,37,4.0,84200,2021,9,25,1,1,0,0,0
79229,55,4.5,95500,2021,9,25,1,1,0,0,0
79230,67,5.0,144200,2021,9,25,1,1,0,0,0
79232,61,5.2,38000,2021,9,25,1,0,1,0,0
79233,21,6.0,57000,2021,9,25,1,0,1,0,0
79234,8,6.5,80000,2021,9,25,1,0,1,0,0
79236,22,3.0,41600,2021,9,27,1,1,0,0,0
79237,64,3.5,66100,2021,9,27,1,1,0,0,0
79238,26,4.0,92500,2021,9,27,1,1,0,0,0
79239,39,4.5,107400,2021,9,27,1,1,0,0,0
79240,35,5.0,149600,2021,9,27,1,1,0,0,0
79243,37,5.2,38000,2021,9,27,1,0,1,0,0
79244,20,6.0,68200,2021,9,27,1,0,1,0,0
79246,8,5.0,30000,2021,9,27,1,0,0,1,0
79247,105,6.0,36500,2021,9,27,1,0,0,1,0
79252,6,5.0,239200,2021,9,27,1,0,0,0,1
79256,13,3.0,38500,2021,9,28,1,1,0,0,0
79257,70,3.5,55300,2021,9,28,1,1,0,0,0
79258,33,4.0,75800,2021,9,28,1,1,0,0,0
79259,61,4.5,91300,2021,9,28,1,1,0,0,0
79260,100,5.0,120400,2021,9,28,1,1,0,0,0
79266,1,4.3,27000,2021,9,28,1,0,1,0,0
79267,1,4.4,27000,2021,9,28,1,0,1,0,0
79268,1,4.5,27000,2021,9,28,1,0,1,0,0
79269,1,4.7,27000,2021,9,28,1,0,1,0,0
79270,2,4.9,30000,2021,9,28,1,0,1,0,0
79271,1,5.0,30000,2021,9,28,1,0,1,0,0
79272,32,5.2,35800,2021,9,28,1,0,1,0,0
79273,23,6.0,56000,2021,9,28,1,0,1,0,0
79274,4,6.5,80000,2021,9,28,1,0,1,0,0
79276,31,3.0,38500,2021,9,29,1,1,0,0,0
79277,50,3.5,57900,2021,9,29,1,1,0,0,0
79278,25,4.0,79200,2021,9,29,1,1,0,0,0
79279,34,4.5,93400,2021,9,29,1,1,0,0,0
79280,55,5.0,119400,2021,9,29,1,1,0,0,0
79283,31,5.2,40200,2021,9,29,1,0,1,0,0
79284,22,6.0,60000,2021,9,29,1,0,1,0,0
79286,6,5.0,25000,2021,9,29,1,0,0,1,0
79287,38,6.0,32600,2021,9,29,1,0,0,1,0
79290,1,4.5,190000,2021,9,29,1,0,0,0,1
79291,4,5.0,228800,2021,9,29,1,0,0,0,1
79292,1,7.4,300000,2021,9,29,1,0,0,0,1
79296,29,3.0,39300,2021,9,30,1,1,0,0,0
79297,111,3.5,48300,2021,9,30,1,1,0,0,0
79298,60,4.0,66700,2021,9,30,1,1,0,0,0
79299,64,4.5,81800,2021,9,30,1,1,0,0,0
79300,48,5.0,105200,2021,9,30,1,1,0,0,0
79301,1,6.0,140000,2021,9,30,1,1,0,0,0
79303,13,5.0,22000,2021,9,30,1,0,1,0,0
79304,42,5.2,28000,2021,9,30,1,0,1,0,0
79305,20,6.0,56000,2021,9,30,1,0,1,0,0
79306,17,6.5,63400,2021,9,30,1,0,1,0,0
79307,30,5.0,19600,2021,9,30,1,0,0,1,0
79308,60,6.0,22800,2021,9,30,1,0,0,1,0
79309,2,7.0,40000,2021,9,30,1,0,0,1,0
79313,7,5.0,195700,2021,9,30,1,0,0,0,1
79314,1,14.0,50000,2021,9,30,1,0,0,0,1
79318,67,3.0,38400,2021,10,1,1,1,0,0,0
79319,133,3.5,47800,2021,10,1,1,1,0,0,0
79320,1,3.7,58000,2021,10,1,1,1,0,0,0
79321,62,4.0,71700,2021,10,1,1,1,0,0,0
79322,67,4.5,86900,2021,10,1,1,1,0,0,0
79323,53,5.0,104800,2021,10,1,1,1,0,0,0
79327,1,5.0,25000,2021,10,1,1,0,1,0,0
79328,50,5.2,28000,2021,10,1,1,0,1,0,0
79329,16,6.0,61000,2021,10,1,1,0,1,0,0
79330,2,6.5,70000,2021,10,1,1,0,1,0,0
79331,21,5.0,18000,2021,10,1,1,0,0,1,0
79332,47,6.0,28200,2021,10,1,1,0,0,1,0
79333,1,6.5,27000,2021,10,1,1,0,0,1,0
79339,31,3.0,37300,2021,10,2,1,1,0,0,0
79340,109,3.5,49300,2021,10,2,1,1,0,0,0
79341,89,4.0,68400,2021,10,2,1,1,0,0,0
79342,56,4.5,79300,2021,10,2,1,1,0,0,0
79343,75,5.0,102700,2021,10,2,1,1,0,0,0
79344,50,5.2,29100,2021,10,2,1,0,1,0,0
79345,32,6.0,45000,2021,10,2,1,0,1,0,0
79346,5,6.5,70000,2021,10,2,1,0,1,0,0
79347,15,6.0,30000,2021,10,2,1,0,0,1,0
79349,3,5.0,203300,2021,10,2,1,0,0,0,1
79363,38,3.0,36500,2021,10,4,1,1,0,0,0
79364,76,3.5,46900,2021,10,4,1,1,0,0,0
79365,25,4.0,72500,2021,10,4,1,1,0,0,0
79366,62,4.5,84700,2021,10,4,1,1,0,0,0
79367,62,5.0,111800,2021,10,4,1,1,0,0,0
79370,33,5.2,34200,2021,10,4,1,0,1,0,0
79371,6,6.0,60000,2021,10,4,1,0,1,0,0
79372,72,6.0,28400,2021,10,4,1,0,0,1,0
79378,36,3.0,33600,2021,10,5,1,1,0,0,0
79379,121,3.5,44400,2021,10,5,1,1,0,0,0
79380,53,4.0,70000,2021,10,5,1,1,0,0,0
79381,75,4.5,68500,2021,10,5,1,1,0,0,0
79382,36,5.0,118100,2021,10,5,1,1,0,0,0
79385,1,5.0,23000,2021,10,5,1,0,1,0,0
79386,39,5.2,28000,2021,10,5,1,0,1,0,0
79387,20,6.0,50000,2021,10,5,1,0,1,0,0
79388,2,6.5,70000,2021,10,5,1,0,1,0,0
79389,9,10.0,21000,2021,10,5,1,0,1,0,0
79391,1,5.0,15000,2021,10,5,1,0,0,1,0
79392,8,6.0,25300,2021,10,5,1,0,0,1,0
79397,34,3.0,33600,2021,10,6,1,1,0,0,0
79398,96,3.5,48400,2021,10,6,1,1,0,0,0
79399,47,4.0,68400,2021,10,6,1,1,0,0,0
79400,50,4.5,81200,2021,10,6,1,1,0,0,0
79401,37,5.0,116900,2021,10,6,1,1,0,0,0
79403,19,5.2,29900,2021,10,6,1,0,1,0,0
79404,1,5.5,28000,2021,10,6,1,0,1,0,0
79405,20,6.0,54200,2021,10,6,1,0,1,0,0
79406,4,6.5,66000,2021,10,6,1,0,1,0,0
79407,25,6.0,23800,2021,10,6,1,0,0,1,0
79410,8,5.0,228100,2021,10,6,1,0,0,0,1
79411,1,5.6,270000,2021,10,6,1,0,0,0,1
79418,28,3.0,33600,2021,10,7,1,1,0,0,0
79419,71,3.5,50100,2021,10,7,1,1,0,0,0
79420,41,4.0,66700,2021,10,7,1,1,0,0,0
79421,23,4.5,84800,2021,10,7,1,1,0,0,0
79422,19,5.0,111300,2021,10,7,1,1,0,0,0
79423,1,5.5,125000,2021,10,7,1,1,0,0,0
79426,52,5.0,30000,2021,10,7,1,0,1,0,0
79427,14,5.2,26600,2021,10,7,1,0,1,0,0
79428,22,6.0,58000,2021,10,7,1,0,1,0,0
79429,10,6.5,65000,2021,10,7,1,0,1,0,0
79432,52,5.0,17000,2021,10,7,1,0,0,1,0
79433,85,6.0,24000,2021,10,7,1,0,0,1,0
79471,8,3.0,35000,2021,10,9,1,1,0,0,0
79472,78,3.5,45300,2021,10,9,1,1,0,0,0
79473,44,4.0,59900,2021,10,9,1,1,0,0,0
79474,69,4.5,71900,2021,10,9,1,1,0,0,0
79487,4,3.0,40000,2021,10,11,1,1,0,0,0
79488,54,3.5,53700,2021,10,11,1,1,0,0,0
79489,25,4.0,80600,2021,10,11,1,1,0,0,0
79490,1,4.4,80000,2021,10,11,1,1,0,0,0
79491,20,4.5,89700,2021,10,11,1,1,0,0,0
79492,27,5.0,123100,2021,10,11,1,1,0,0,0
79493,1,5.2,37000,2021,10,11,1,0,1,0,0
79494,56,6.0,67900,2021,10,11,1,0,1,0,0
79509,5,3.0,44600,2021,10,12,1,1,0,0,0
79510,42,3.5,59500,2021,10,12,1,1,0,0,0
79511,27,4.0,77400,2021,10,12,1,1,0,0,0
79512,1,4.3,80000,2021,10,12,1,1,0,0,0
79513,34,4.5,95200,2021,10,12,1,1,0,0,0
79514,31,5.0,126500,2021,10,12,1,1,0,0,0
79519,10,3.0,50000,2021,10,13,1,1,0,0,0
79520,35,3.5,63500,2021,10,13,1,1,0,0,0
79521,9,4.0,90000,2021,10,13,1,1,0,0,0
79522,22,4.5,96000,2021,10,13,1,1,0,0,0
79523,32,5.0,125100,2021,10,13,1,1,0,0,0
79525,2,5.2,45000,2021,10,13,1,0,1,0,0
79526,20,6.0,70600,2021,10,13,1,0,1,0,0
79527,25,6.0,46000,2021,10,13,1,0,0,1,0
79531,1,5.0,180000,2021,10,13,1,0,0,0,1
79535,13,3.0,50000,2021,10,14,1,1,0,0,0
79536,20,3.5,66000,2021,10,14,1,1,0,0,0
79537,11,4.0,110000,2021,10,14,1,1,0,0,0
79538,10,4.5,119400,2021,10,14,1,1,0,0,0
79539,24,5.0,145800,2021,10,14,1,1,0,0,0
79540,13,5.2,53200,2021,10,14,1,0,1,0,0
79541,20,6.0,58000,2021,10,14,1,0,0,1,0
79542,4,5.0,250000,2021,10,14,1,0,0,0,1
79546,20,3.5,73000,2021,10,15,1,1,0,0,0
79547,34,4.0,104400,2021,10,15,1,1,0,0,0
79548,14,4.5,132000,2021,10,15,1,1,0,0,0
79549,33,5.0,149600,2021,10,15,1,1,0,0,0
79550,52,5.2,46100,2021,10,15,1,0,1,0,0
79551,26,6.0,73200,2021,10,15,1,0,1,0,0
79552,23,6.0,48000,2021,10,15,1,0,0,1,0
79558,13,3.0,46600,2021,10,16,1,1,0,0,0
79559,77,3.5,64100,2021,10,16,1,1,0,0,0
79560,62,4.0,91600,2021,10,16,1,1,0,0,0
79561,73,4.5,104300,2021,10,16,1,1,0,0,0
79562,1,4.8,120000,2021,10,16,1,1,0,0,0
79563,74,5.0,136500,2021,10,16,1,1,0,0,0
79567,51,5.2,46500,2021,10,16,1,0,1,0,0
79568,50,6.0,50000,2021,10,16,1,0,0,1,0
79569,1,4.4,165000,2021,10,16,1,0,0,0,1
79570,9,5.0,231100,2021,10,16,1,0,0,0,1
79581,28,3.0,46000,2021,10,18,1,1,0,0,0
79582,100,3.5,63300,2021,10,18,1,1,0,0,0
79583,44,4.0,82000,2021,10,18,1,1,0,0,0
79584,48,4.5,100200,2021,10,18,1,1,0,0,0
79585,1,4.8,145000,2021,10,18,1,1,0,0,0
79586,48,5.0,137300,2021,10,18,1,1,0,0,0
79588,70,5.2,38000,2021,10,18,1,0,1,0,0
79589,65,6.0,26000,2021,10,18,1,0,1,0,0
79591,59,6.0,22100,2021,10,18,1,0,0,1,0
79593,7,5.0,225700,2021,10,18,1,0,0,0,1
79602,33,3.0,42500,2021,10,19,1,1,0,0,0
79603,57,3.5,56700,2021,10,19,1,1,0,0,0
79604,5,4.0,90000,2021,10,19,1,1,0,0,0
79605,41,4.5,84500,2021,10,19,1,1,0,0,0
79606,27,5.0,117000,2021,10,19,1,1,0,0,0
79609,33,5.2,37700,2021,10,19,1,0,1,0,0
79610,26,6.0,70000,2021,10,19,1,0,1,0,0
79611,75,6.0,36800,2021,10,19,1,0,0,1,0
79624,11,3.0,50900,2021,10,20,1,1,0,0,0
79625,1,3.3,60000,2021,10,20,1,1,0,0,0
79626,66,3.5,60600,2021,10,20,1,1,0,0,0
79627,28,4.0,84500,2021,10,20,1,1,0,0,0
79628,55,4.5,106600,2021,10,20,1,1,0,0,0
79629,1,4.8,145000,2021,10,20,1,1,0,0,0
79630,33,5.0,146900,2021,10,20,1,1,0,0,0
79631,18,5.2,43000,2021,10,20,1,0,1,0,0
79632,55,6.0,33500,2021,10,20,1,0,0,1,0
79633,1,3.0,100000,2021,10,20,1,0,0,0,1
79634,4,5.0,232500,2021,10,20,1,0,0,0,1
79641,26,3.0,50100,2021,10,21,1,1,0,0,0
79642,44,3.5,58700,2021,10,21,1,1,0,0,0
79643,9,4.0,90000,2021,10,21,1,1,0,0,0
79644,13,4.5,113200,2021,10,21,1,1,0,0,0
79645,19,5.0,148700,2021,10,21,1,1,0,0,0
79647,28,5.2,39900,2021,10,21,1,0,1,0,0
79648,58,6.0,30600,2021,10,21,1,0,0,1,0
79649,7,5.0,230000,2021,10,21,1,0,0,0,1
79656,29,3.0,46100,2021,10,22,1,1,0,0,0
79657,1,3.3,58000,2021,10,22,1,1,0,0,0
79658,92,3.5,59400,2021,10,22,1,1,0,0,0
79659,29,4.0,88700,2021,10,22,1,1,0,0,0
79660,51,4.5,102600,2021,10,22,1,1,0,0,0
79661,54,5.0,139200,2021,10,22,1,1,0,0,0
79665,38,5.2,39000,2021,10,22,1,0,1,0,0
79666,21,6.0,60000,2021,10,22,1,0,1,0,0
79668,92,6.0,32000,2021,10,22,1,0,0,1,0
79671,7,5.0,227900,2021,10,22,1,0,0,0,1
79679,18,3.0,46100,2021,10,23,1,1,0,0,0
79680,42,3.5,59500,2021,10,23,1,1,0,0,0
79681,22,4.0,78400,2021,10,23,1,1,0,0,0
79682,40,4.5,100300,2021,10,23,1,1,0,0,0
79683,36,5.0,134700,2021,10,23,1,1,0,0,0
79684,1,6.5,190000,2021,10,23,1,1,0,0,0
79686,50,5.2,38000,2021,10,23,1,0,1,0,0
79687,1,5.4,40000,2021,10,23,1,0,1,0,0
79688,1,6.0,60000,2021,10,23,1,0,1,0,0
79691,94,6.0,24900,2021,10,23,1,0,0,1,0
79702,39,3.0,45300,2021,10,25,1,1,0,0,0
79703,50,3.5,60600,2021,10,25,1,1,0,0,0
79704,1,4.0,90000,2021,10,25,1,1,0,0,0
79705,28,4.5,95700,2021,10,25,1,1,0,0,0
79706,24,5.0,136700,2021,10,25,1,1,0,0,0
79707,1,5.7,170000,2021,10,25,1,1,0,0,0
79709,24,5.2,40000,2021,10,25,1,0,1,0,0
79710,52,6.0,38600,2021,10,25,1,0,0,1,0
79716,84,3.0,42200,2021,10,26,1,1,0,0,0
79717,112,3.5,56900,2021,10,26,1,1,0,0,0
79718,65,4.0,79000,2021,10,26,1,1,0,0,0
79719,66,4.5,99800,2021,10,26,1,1,0,0,0
79720,60,5.0,130100,2021,10,26,1,1,0,0,0
79725,20,5.2,40000,2021,10,26,1,0,1,0,0
79726,20,6.0,65000,2021,10,26,1,0,1,0,0
79727,59,6.0,25800,2021,10,26,1,0,0,1,0
79730,1,3.6,105000,2021,10,26,1,0,0,0,1
79731,12,5.0,170000,2021,10,26,1,0,0,0,1
79733,59,3.0,36200,2021,10,27,1,1,0,0,0
79734,1,3.2,35000,2021,10,27,1,1,0,0,0
79735,130,3.5,47400,2021,10,27,1,1,0,0,0
79736,56,4.0,69800,2021,10,27,1,1,0,0,0
79737,74,4.5,84900,2021,10,27,1,1,0,0,0
79738,73,5.0,113400,2021,10,27,1,1,0,0,0
79746,38,5.2,37600,2021,10,27,1,0,1,0,0
79747,3,5.5,40000,2021,10,27,1,0,1,0,0
79748,20,6.0,60000,2021,10,27,1,0,1,0,0
79749,2,5.0,20000,2021,10,27,1,0,0,1,0
79750,51,6.0,26400,2021,10,27,1,0,0,1,0
79755,91,3.0,31900,2021,10,28,1,1,0,0,0
79756,117,3.5,43500,2021,10,28,1,1,0,0,0
79757,59,4.0,65000,2021,10,28,1,1,0,0,0
79758,69,4.5,79200,2021,10,28,1,1,0,0,0
79759,58,5.0,104700,2021,10,28,1,1,0,0,0
79764,40,5.2,34500,2021,10,28,1,0,1,0,0
79765,6,5.5,40000,2021,10,28,1,0,1,0,0
79766,25,6.0,55000,2021,10,28,1,0,1,0,0
79767,9,6.5,65000,2021,10,28,1,0,1,0,0
79768,1,5.0,26000,2021,10,28,1,0,0,1,0
79769,49,6.0,26000,2021,10,28,1,0,0,1,0
79789,45,3.0,28500,2021,10,29,1,1,0,0,0
79790,7,3.2,30000,2021,10,29,1,1,0,0,0
79791,100,3.5,40100,2021,10,29,1,1,0,0,0
79792,33,4.0,65400,2021,10,29,1,1,0,0,0
79798,27,3.0,32100,2021,10,30,1,1,0,0,0
79799,92,3.5,42100,2021,10,30,1,1,0,0,0
79800,1,3.7,60000,2021,10,30,1,1,0,0,0
79801,27,4.0,69800,2021,10,30,1,1,0,0,0
79802,42,4.5,80200,2021,10,30,1,1,0,0,0
79803,1,4.7,90000,2021,10,30,1,1,0,0,0
79804,19,5.0,115300,2021,10,30,1,1,0,0,0
79807,21,5.2,31000,2021,10,30,1,0,1,0,0
79808,2,5.5,40000,2021,10,30,1,0,1,0,0
79809,35,6.0,53000,2021,10,30,1,0,1,0,0
79811,10,5.0,25000,2021,10,30,1,0,0,1,0
79812,42,6.0,33000,2021,10,30,1,0,0,1,0
79824,15,3.0,32000,2021,11,1,1,1,0,0,0
79825,44,3.5,51200,2021,11,1,1,1,0,0,0
79826,24,4.0,73300,2021,11,1,1,1,0,0,0
79827,24,4.5,92000,2021,11,1,1,1,0,0,0
79828,27,5.0,116900,2021,11,1,1,1,0,0,0
79832,16,5.2,37700,2021,11,1,1,0,1,0,0
79841,32,3.0,36400,2021,11,2,1,1,0,0,0
79842,121,3.5,44200,2021,11,2,1,1,0,0,0
79843,82,4.0,62000,2021,11,2,1,1,0,0,0
79844,69,4.5,77800,2021,11,2,1,1,0,0,0
79845,87,5.0,98700,2021,11,2,1,1,0,0,0
79846,1,6.0,40000,2021,11,2,1,1,0,0,0
79849,17,5.2,33000,2021,11,2,1,0,1,0,0
79850,24,6.0,51000,2021,11,2,1,0,1,0,0
79851,49,6.0,23000,2021,11,2,1,0,0,1,0
79860,30,3.0,31400,2021,11,3,1,1,0,0,0
79861,98,3.5,42400,2021,11,3,1,1,0,0,0
79862,47,4.0,56900,2021,11,3,1,1,0,0,0
79863,38,4.5,75400,2021,11,3,1,1,0,0,0
79864,56,5.0,92600,2021,11,3,1,1,0,0,0
79867,28,5.2,32000,2021,11,3,1,0,1,0,0
79868,20,6.0,53000,2021,11,3,1,0,1,0,0
79869,17,6.5,61000,2021,11,3,1,0,1,0,0
79871,32,6.0,21500,2021,11,3,1,0,0,1,0
79872,30,7.0,23000,2021,11,3,1,0,0,1,0
79880,3,3.0,33300,2021,11,4,1,1,0,0,0
79881,74,3.5,42800,2021,11,4,1,1,0,0,0
79882,29,4.0,60000,2021,11,4,1,1,0,0,0
79883,1,4.2,70000,2021,11,4,1,1,0,0,0
79884,26,4.5,75100,2021,11,4,1,1,0,0,0
79885,17,5.0,106000,2021,11,4,1,1,0,0,0
79888,38,5.2,28700,2021,11,4,1,0,1,0,0
79889,16,6.0,48000,2021,11,4,1,0,1,0,0
79890,31,6.0,19700,2021,11,4,1,0,0,1,0
79892,3,5.0,148000,2021,11,4,1,0,0,0,1
79907,6,3.0,32800,2021,11,5,1,1,0,0,0
79908,84,3.5,41300,2021,11,5,1,1,0,0,0
79909,46,4.0,61400,2021,11,5,1,1,0,0,0
79910,67,4.5,78200,2021,11,5,1,1,0,0,0
79911,44,5.0,107600,2021,11,5,1,1,0,0,0
79912,1,7.3,190000,2021,11,5,1,1,0,0,0
79920,11,3.0,29500,2021,11,6,1,1,0,0,0
79921,53,3.5,41800,2021,11,6,1,1,0,0,0
79922,38,4.0,61000,2021,11,6,1,1,0,0,0
79923,43,4.5,73600,2021,11,6,1,1,0,0,0
79924,49,5.0,95000,2021,11,6,1,1,0,0,0
79929,13,5.2,25000,2021,11,6,1,0,1,0,0
79930,20,6.0,50000,2021,11,6,1,0,1,0,0
79931,35,6.0,25000,2021,11,6,1,0,0,1,0
79937,61,3.5,45400,2021,11,8,1,1,0,0,0
79938,10,4.0,77000,2021,11,8,1,1,0,0,0
79939,22,4.5,90300,2021,11,8,1,1,0,0,0
79940,33,5.0,117900,2021,11,8,1,1,0,0,0
79941,12,5.2,42000,2021,11,8,1,0,1,0,0
79942,25,6.0,52000,2021,11,8,1,0,1,0,0
79943,36,6.0,32000,2021,11,8,1,0,0,1,0
79946,1,2.0,37000,2021,11,8,1,0,0,0,1
79947,14,5.0,171800,2021,11,8,1,0,0,0,1
79957,6,3.0,36000,2021,11,9,1,1,0,0,0
79958,26,3.5,54100,2021,11,9,1,1,0,0,0
79959,5,4.0,75000,2021,11,9,1,1,0,0,0
79960,24,4.5,90200,2021,11,9,1,1,0,0,0
79961,38,5.0,115400,2021,11,9,1,1,0,0,0
79963,19,5.2,38000,2021,11,9,1,0,1,0,0
79964,25,6.0,49000,2021,11,9,1,0,1,0,0
79965,30,6.0,31000,2021,11,9,1,0,0,1,0
79968,10,4.5,150500,2021,11,9,1,0,0,0,1
79969,8,5.0,159400,2021,11,9,1,0,0,0,1
79977,28,3.5,53900,2021,11,10,1,1,0,0,0
79978,5,4.0,78000,2021,11,10,1,1,0,0,0
79979,18,4.5,90100,2021,11,10,1,1,0,0,0
79980,27,5.0,109900,2021,11,10,1,1,0,0,0
79981,10,5.2,37000,2021,11,10,1,0,1,0,0
79982,30,6.0,52200,2021,11,10,1,0,1,0,0
79988,27,3.5,61000,2021,11,11,1,1,0,0,0
79989,18,4.0,66000,2021,11,11,1,1,0,0,0
79990,22,4.5,83000,2021,11,11,1,1,0,0,0
79991,21,5.0,102900,2021,11,11,1,1,0,0,0
79992,25,6.0,34000,2021,11,11,1,0,0,1,0
80000,20,3.5,63000,2021,11,12,1,1,0,0,0
80001,14,5.0,100600,2021,11,12,1,1,0,0,0
80002,40,10.0,35000,2021,11,12,1,0,0,1,0
80004,6,3.5,85000,2021,11,13,1,1,0,0,0
80005,27,4.5,112200,2021,11,13,1,1,0,0,0
80006,21,5.0,135200,2021,11,13,1,1,0,0,0
80008,3,5.2,46000,2021,11,13,1,0,1,0,0
80009,13,6.0,41500,2021,11,13,1,0,0,1,0
80010,2,5.0,200000,2021,11,13,1,0,0,0,1
80014,9,3.0,45000,2021,11,15,1,1,0,0,0
80015,107,3.5,56300,2021,11,15,1,1,0,0,0
80016,58,4.0,78400,2021,11,15,1,1,0,0,0
80017,74,4.5,101400,2021,11,15,1,1,0,0,0
80018,73,5.0,123900,2021,11,15,1,1,0,0,0
80019,40,5.2,44100,2021,11,15,1,0,1,0,0
80020,1,6.0,75000,2021,11,15,1,0,1,0,0
80021,99,6.0,39300,2021,11,15,1,0,0,1,0
80023,27,5.0,159700,2021,11,15,1,0,0,0,1
80027,18,3.0,39200,2021,11,16,1,1,0,0,0
80028,142,3.5,46300,2021,11,16,1,1,0,0,0
80029,58,4.0,64400,2021,11,16,1,1,0,0,0
80030,71,4.5,82100,2021,11,16,1,1,0,0,0
80031,71,5.0,113000,2021,11,16,1,1,0,0,0
80032,2,6.5,75000,2021,11,16,1,0,1,0,0
80034,65,6.0,31000,2021,11,16,1,0,0,1,0
80039,11,5.0,150900,2021,11,16,1,0,0,0,1
80045,33,3.0,31900,2021,11,17,1,1,0,0,0
80046,120,3.5,45500,2021,11,17,1,1,0,0,0
80047,64,4.0,62300,2021,11,17,1,1,0,0,0
80048,88,4.5,78200,2021,11,17,1,1,0,0,0
80049,79,5.0,97500,2021,11,17,1,1,0,0,0
80054,1,5.2,35000,2021,11,17,1,0,1,0,0
80055,6,6.5,70000,2021,11,17,1,0,1,0,0
80057,30,6.0,30000,2021,11,17,1,0,0,1,0
80063,9,5.0,125100,2021,11,17,1,0,0,0,1
80064,14,3.0,27600,2021,11,18,1,1,0,0,0
80065,121,3.5,42500,2021,11,18,1,1,0,0,0
80066,58,4.0,57100,2021,11,18,1,1,0,0,0
80067,97,4.5,66900,2021,11,18,1,1,0,0,0
80068,74,5.0,89400,2021,11,18,1,1,0,0,0
80069,26,5.5,42000,2021,11,18,1,0,1,0,0
80070,10,6.5,65000,2021,11,18,1,0,1,0,0
