수량,중량,평균가,yyyy,mm,dd,산지_부산(기장),산지_제주도,규격_18미,규격_20미,규격_24미,규격_26미,규격_28미,규격_중
60,15.0,28000,2021,9,13,1,0,0,0,1,0,0,0
50,15.0,15100,2021,9,16,1,0,0,0,1,0,0,0
45,15.0,48000,2021,10,18,1,0,0,0,1,0,0,0
29,15.0,38800,2021,10,27,1,0,0,0,1,0,0,0
113,15.0,35500,2021,10,28,1,0,0,0,1,0,0,0
52,15.0,26000,2021,10,29,1,0,0,0,1,0,0,0
30,15.0,38000,2021,11,4,1,0,0,0,1,0,0,0
50,15.0,26600,2021,11,6,1,0,0,0,1,0,0,0
25,13.0,42700,2017,1,18,0,1,0,0,1,0,0,0
36,13.0,50000,2017,5,3,0,1,0,0,1,0,0,0
10,15.0,35000,2017,5,18,0,1,0,0,1,0,0,0
17,15.0,70000,2017,5,30,0,1,0,0,1,0,0,0
22,15.0,25000,2017,6,1,0,1,0,0,1,0,0,0
162,15.0,40000,2017,7,8,0,1,0,0,1,0,0,0
1,15.0,30000,2017,7,18,0,1,0,0,1,0,0,0
7,15.0,15000,2018,2,7,0,1,0,0,1,0,0,0
27,15.0,22000,2018,5,17,0,1,0,0,1,0,0,0
2,15.0,45000,2018,5,30,0,1,0,0,1,0,0,0
10,15.0,48000,2018,5,31,0,1,0,0,1,0,0,0
6,15.0,60000,2018,6,1,0,1,0,0,1,0,0,0
99,15.0,40900,2018,6,2,0,1,0,0,1,0,0,0
2,15.0,30000,2018,6,4,0,1,0,0,1,0,0,0
4,15.0,25000,2018,6,5,0,1,0,0,1,0,0,0
32,15.0,34300,2018,6,9,0,1,0,0,1,0,0,0
2,15.0,45000,2018,6,13,0,1,0,0,1,0,0,0
3,15.0,46000,2018,6,15,0,1,0,0,1,0,0,0
3,15.0,25000,2018,6,18,0,1,0,0,1,0,0,0
12,15.0,39200,2018,6,26,0,1,0,0,1,0,0,0
3,15.0,25000,2018,6,27,0,1,0,0,1,0,0,0
4,10.0,35000,2018,7,2,0,1,0,0,1,0,0,0
9,15.0,48900,2018,7,2,0,1,0,0,1,0,0,0
2,13.0,25000,2018,8,2,0,1,0,0,1,0,0,0
25,15.0,80000,2019,5,4,0,1,0,0,1,0,0,0
5,15.0,22000,2019,6,5,0,1,0,0,1,0,0,0
1,15.0,40000,2020,2,11,0,1,0,0,1,0,0,0
1,10.7,40000,2020,6,27,0,1,0,0,1,0,0,0
1,15.0,25000,2020,7,20,0,1,0,0,1,0,0,0
2,10.0,15000,2020,7,21,0,1,0,0,1,0,0,0
11,10.0,15000,2020,8,17,0,1,0,0,1,0,0,0
1,15.0,16000,2021,1,18,0,1,0,0,1,0,0,0
1,15.0,35000,2021,2,9,0,1,0,0,1,0,0,0
1,9.5,38000,2021,3,8,0,1,0,0,1,0,0,0
1,15.0,13000,2021,4,12,0,1,0,0,1,0,0,0
1,15.0,18000,2021,4,24,0,1,0,0,1,0,0,0
14,15.0,12600,2021,4,26,0,1,0,0,1,0,0,0
14,15.0,22000,2021,6,22,0,1,0,0,1,0,0,0
16,15.0,85000,2021,7,2,0,1,0,0,1,0,0,0
10,15.0,13000,2017,1,2,1,0,0,0,0,1,0,0
350,15.0,14700,2017,1,3,1,0,0,0,0,1,0,0
237,15.0,17000,2017,1,4,1,0,0,0,0,1,0,0
321,15.0,17300,2017,1,5,1,0,0,0,0,1,0,0
626,15.0,13100,2017,1,6,1,0,0,0,0,1,0,0
250,15.0,17000,2017,1,7,1,0,0,0,0,1,0,0
48,15.0,35000,2017,1,11,1,0,0,0,0,1,0,0
350,15.0,25000,2017,1,12,1,0,0,0,0,1,0,0
70,15.0,36000,2017,1,16,1,0,0,0,0,1,0,0
630,15.0,23100,2017,1,19,1,0,0,0,0,1,0,0
66,15.0,25000,2017,1,20,1,0,0,0,0,1,0,0
139,15.0,20000,2017,1,21,1,0,0,0,0,1,0,0
364,15.0,20000,2017,2,6,1,0,0,0,0,1,0,0
67,15.0,35000,2017,2,9,1,0,0,0,0,1,0,0
32,15.0,15000,2017,2,22,1,0,0,0,0,1,0,0
71,15.0,18200,2017,2,24,1,0,0,0,0,1,0,0
29,15.0,45000,2017,2,28,1,0,0,0,0,1,0,0
7,15.0,30000,2017,3,4,1,0,0,0,0,1,0,0
1,15.0,20000,2017,3,6,1,0,0,0,0,1,0,0
144,15.0,23000,2017,3,8,1,0,0,0,0,1,0,0
209,15.0,21000,2017,3,21,1,0,0,0,0,1,0,0
46,15.0,35000,2017,3,28,1,0,0,0,0,1,0,0
80,18.0,20000,2017,5,29,1,0,0,0,0,1,0,0
109,18.0,20000,2017,5,30,1,0,0,0,0,1,0,0
267,18.0,16100,2017,5,31,1,0,0,0,0,1,0,0
95,18.0,35000,2017,6,7,1,0,0,0,0,1,0,0
130,18.0,40000,2017,6,15,1,0,0,0,0,1,0,0
296,18.0,31700,2017,6,16,1,0,0,0,0,1,0,0
50,18.0,37000,2017,6,19,1,0,0,0,0,1,0,0
60,18.0,20000,2017,6,20,1,0,0,0,0,1,0,0
24,15.0,30000,2017,6,23,1,0,0,0,0,1,0,0
127,18.0,31200,2017,6,24,1,0,0,0,0,1,0,0
570,18.0,22000,2017,6,26,1,0,0,0,0,1,0,0
357,18.0,10400,2017,6,27,1,0,0,0,0,1,0,0
49,18.0,12000,2017,6,28,1,0,0,0,0,1,0,0
50,18.0,17000,2017,6,29,1,0,0,0,0,1,0,0
252,18.0,15000,2017,6,30,1,0,0,0,0,1,0,0
202,18.0,20000,2017,7,1,1,0,0,0,0,1,0,0
124,18.0,8000,2017,7,5,1,0,0,0,0,1,0,0
38,18.0,40000,2017,7,7,1,0,0,0,0,1,0,0
155,18.0,45000,2017,7,8,1,0,0,0,0,1,0,0
300,18.0,43300,2017,7,10,1,0,0,0,0,1,0,0
77,18.0,32200,2017,7,18,1,0,0,0,0,1,0,0
60,18.0,17000,2017,7,19,1,0,0,0,0,1,0,0
248,18.0,36300,2017,7,22,1,0,0,0,0,1,0,0
140,18.0,18000,2017,7,24,1,0,0,0,0,1,0,0
30,18.0,15000,2017,7,25,1,0,0,0,0,1,0,0
190,18.0,10400,2017,7,26,1,0,0,0,0,1,0,0
118,18.0,20000,2017,7,27,1,0,0,0,0,1,0,0
47,18.0,38000,2017,7,28,1,0,0,0,0,1,0,0
624,18.0,16300,2017,8,1,1,0,0,0,0,1,0,0
263,18.0,18000,2017,8,2,1,0,0,0,0,1,0,0
101,18.0,50000,2017,8,3,1,0,0,0,0,1,0,0
1074,18.0,24600,2017,8,4,1,0,0,0,0,1,0,0
415,18.0,16600,2017,8,5,1,0,0,0,0,1,0,0
1,18.0,10000,2017,8,7,1,0,0,0,0,1,0,0
601,18.0,20100,2017,8,14,1,0,0,0,0,1,0,0
701,18.0,17900,2017,8,15,1,0,0,0,0,1,0,0
461,18.0,11600,2017,8,16,1,0,0,0,0,1,0,0
328,18.0,12300,2017,8,17,1,0,0,0,0,1,0,0
199,18.0,17800,2017,8,18,1,0,0,0,0,1,0,0
640,18.0,21000,2017,8,19,1,0,0,0,0,1,0,0
229,10.0,18200,2017,8,21,1,0,0,0,0,1,0,0
570,10.0,20400,2017,8,22,1,0,0,0,0,1,0,0
260,10.0,22300,2017,8,23,1,0,0,0,0,1,0,0
488,10.0,14100,2017,8,25,1,0,0,0,0,1,0,0
689,10.0,18200,2017,8,26,1,0,0,0,0,1,0,0
60,18.0,15000,2017,8,28,1,0,0,0,0,1,0,0
455,18.0,21400,2017,8,29,1,0,0,0,0,1,0,0
604,18.0,14100,2017,8,30,1,0,0,0,0,1,0,0
541,18.0,15600,2017,9,1,1,0,0,0,0,1,0,0
150,18.0,18000,2017,9,2,1,0,0,0,0,1,0,0
300,18.0,23600,2017,9,4,1,0,0,0,0,1,0,0
70,18.0,20000,2017,9,5,1,0,0,0,0,1,0,0
180,18.0,35000,2017,9,12,1,0,0,0,0,1,0,0
703,18.0,18700,2017,9,15,1,0,0,0,0,1,0,0
1,18.0,15000,2017,9,16,1,0,0,0,0,1,0,0
459,18.0,13000,2017,9,19,1,0,0,0,0,1,0,0
238,18.0,15100,2017,9,20,1,0,0,0,0,1,0,0
54,18.0,20000,2017,9,21,1,0,0,0,0,1,0,0
800,18.0,14200,2017,9,22,1,0,0,0,0,1,0,0
242,18.0,13600,2017,9,23,1,0,0,0,0,1,0,0
693,18.0,16200,2017,9,25,1,0,0,0,0,1,0,0
413,18.0,17800,2017,9,26,1,0,0,0,0,1,0,0
130,18.0,12000,2017,9,27,1,0,0,0,0,1,0,0
83,18.0,15000,2017,9,28,1,0,0,0,0,1,0,0
320,18.0,15500,2017,10,1,1,0,0,0,0,1,0,0
100,18.0,15000,2017,10,2,1,0,0,0,0,1,0,0
210,18.0,16600,2017,10,3,1,0,0,0,0,1,0,0
359,18.0,17000,2017,10,11,1,0,0,0,0,1,0,0
379,18.0,17600,2017,10,12,1,0,0,0,0,1,0,0
164,18.0,19000,2017,10,13,1,0,0,0,0,1,0,0
78,18.0,20000,2017,10,14,1,0,0,0,0,1,0,0
69,18.0,20000,2017,10,16,1,0,0,0,0,1,0,0
13,18.0,35000,2017,10,17,1,0,0,0,0,1,0,0
428,18.0,40000,2017,10,20,1,0,0,0,0,1,0,0
811,18.0,22300,2017,10,21,1,0,0,0,0,1,0,0
728,18.0,22500,2017,10,23,1,0,0,0,0,1,0,0
113,18.0,35000,2017,10,25,1,0,0,0,0,1,0,0
170,18.0,20600,2017,10,27,1,0,0,0,0,1,0,0
504,18.0,15400,2017,10,28,1,0,0,0,0,1,0,0
9,18.0,10000,2017,10,31,1,0,0,0,0,1,0,0
17,18.0,35000,2017,11,9,1,0,0,0,0,1,0,0
53,18.0,37100,2017,11,13,1,0,0,0,0,1,0,0
21,18.0,40000,2017,11,14,1,0,0,0,0,1,0,0
35,18.0,28000,2017,11,16,1,0,0,0,0,1,0,0
56,18.0,20000,2017,11,17,1,0,0,0,0,1,0,0
271,18.0,14500,2017,11,20,1,0,0,0,0,1,0,0
1,18.0,20000,2017,11,21,1,0,0,0,0,1,0,0
120,18.0,31000,2017,11,22,1,0,0,0,0,1,0,0
106,18.0,22200,2017,11,24,1,0,0,0,0,1,0,0
35,18.0,19700,2017,11,25,1,0,0,0,0,1,0,0
77,18.0,12000,2017,11,30,1,0,0,0,0,1,0,0
30,18.0,25000,2017,12,11,1,0,0,0,0,1,0,0
85,18.0,27400,2017,12,13,1,0,0,0,0,1,0,0
94,18.0,18500,2017,12,14,1,0,0,0,0,1,0,0
69,18.0,25000,2017,12,15,1,0,0,0,0,1,0,0
297,18.0,15000,2017,12,18,1,0,0,0,0,1,0,0
53,18.0,15000,2017,12,19,1,0,0,0,0,1,0,0
125,18.0,14000,2017,12,21,1,0,0,0,0,1,0,0
244,18.0,20000,2017,12,22,1,0,0,0,0,1,0,0
251,18.0,16200,2017,12,23,1,0,0,0,0,1,0,0
354,18.0,20000,2017,12,25,1,0,0,0,0,1,0,0
50,18.0,20000,2017,12,26,1,0,0,0,0,1,0,0
47,18.0,34000,2017,12,27,1,0,0,0,0,1,0,0
19,18.0,30000,2017,12,30,1,0,0,0,0,1,0,0
100,18.0,25000,2018,1,2,1,0,0,0,0,1,0,0
100,18.0,20000,2018,1,18,1,0,0,0,0,1,0,0
90,18.0,35000,2018,1,20,1,0,0,0,0,1,0,0
80,18.0,22000,2018,1,23,1,0,0,0,0,1,0,0
227,18.0,17700,2018,2,3,1,0,0,0,0,1,0,0
41,13.0,39800,2018,2,5,1,0,0,0,0,1,0,0
141,18.0,19300,2018,2,13,1,0,0,0,0,1,0,0
68,18.0,30000,2018,2,22,1,0,0,0,0,1,0,0
281,10.0,27000,2018,2,26,1,0,0,0,0,1,0,0
46,18.0,35000,2018,3,13,1,0,0,0,0,1,0,0
41,13.0,40000,2018,3,15,1,0,0,0,0,1,0,0
3,18.0,45000,2018,3,24,1,0,0,0,0,1,0,0
1,18.0,30000,2018,3,26,1,0,0,0,0,1,0,0
20,18.0,43300,2018,3,28,1,0,0,0,0,1,0,0
131,15.0,37000,2018,4,7,1,0,0,0,0,1,0,0
2,15.0,40000,2018,4,9,1,0,0,0,0,1,0,0
11,15.0,5000,2018,4,14,1,0,0,0,0,1,0,0
298,15.0,25000,2018,4,16,1,0,0,0,0,1,0,0
80,15.0,25000,2018,4,19,1,0,0,0,0,1,0,0
92,15.0,24000,2018,4,21,1,0,0,0,0,1,0,0
26,13.0,15000,2018,4,23,1,0,0,0,0,1,0,0
57,15.0,28000,2018,4,24,1,0,0,0,0,1,0,0
277,13.0,18200,2018,7,7,1,0,0,0,0,1,0,0
326,13.0,13000,2018,7,10,1,0,0,0,0,1,0,0
82,13.0,10000,2018,7,11,1,0,0,0,0,1,0,0
250,13.0,16800,2018,7,12,1,0,0,0,0,1,0,0
484,13.0,22000,2018,7,13,1,0,0,0,0,1,0,0
320,13.0,22000,2018,7,14,1,0,0,0,0,1,0,0
357,13.0,23000,2018,7,16,1,0,0,0,0,1,0,0
565,13.0,23000,2018,7,19,1,0,0,0,0,1,0,0
482,13.0,22000,2018,7,21,1,0,0,0,0,1,0,0
600,13.0,27000,2018,7,24,1,0,0,0,0,1,0,0
90,13.0,23000,2018,7,25,1,0,0,0,0,1,0,0
651,13.0,24000,2018,7,26,1,0,0,0,0,1,0,0
4,13.0,25000,2018,8,2,1,0,0,0,0,1,0,0
528,13.0,22000,2018,8,3,1,0,0,0,0,1,0,0
179,13.0,19800,2018,8,4,1,0,0,0,0,1,0,0
275,13.0,22000,2018,8,8,1,0,0,0,0,1,0,0
130,13.0,19000,2018,8,9,1,0,0,0,0,1,0,0
16,13.0,10400,2018,8,10,1,0,0,0,0,1,0,0
277,13.0,17000,2018,8,11,1,0,0,0,0,1,0,0
934,13.0,16100,2018,8,13,1,0,0,0,0,1,0,0
566,13.0,22000,2018,8,16,1,0,0,0,0,1,0,0
61,13.0,12000,2018,8,17,1,0,0,0,0,1,0,0
605,10.0,19000,2018,8,20,1,0,0,0,0,1,0,0
1161,10.0,13800,2018,8,21,1,0,0,0,0,1,0,0
486,10.0,12100,2018,8,22,1,0,0,0,0,1,0,0
606,10.0,24600,2018,8,23,1,0,0,0,0,1,0,0
32,10.0,25000,2018,8,24,1,0,0,0,0,1,0,0
150,13.0,45000,2018,8,31,1,0,0,0,0,1,0,0
151,13.0,24800,2018,9,1,1,0,0,0,0,1,0,0
202,13.0,16000,2018,9,3,1,0,0,0,0,1,0,0
888,13.0,15700,2018,9,4,1,0,0,0,0,1,0,0
450,13.0,20000,2018,9,5,1,0,0,0,0,1,0,0
1071,13.0,20800,2018,9,6,1,0,0,0,0,1,0,0
597,13.0,21000,2018,9,7,1,0,0,0,0,1,0,0
540,13.0,20000,2018,9,8,1,0,0,0,0,1,0,0
475,13.0,18300,2018,9,10,1,0,0,0,0,1,0,0
107,13.0,15000,2018,9,13,1,0,0,0,0,1,0,0
385,13.0,20200,2018,9,15,1,0,0,0,0,1,0,0
715,13.0,19500,2018,9,18,1,0,0,0,0,1,0,0
398,13.0,23000,2018,9,20,1,0,0,0,0,1,0,0
415,13.0,17000,2018,9,21,1,0,0,0,0,1,0,0
506,13.0,28000,2018,10,1,1,0,0,0,0,1,0,0
5,13.0,17000,2018,10,2,1,0,0,0,0,1,0,0
1368,13.0,18300,2018,10,4,1,0,0,0,0,1,0,0
506,13.0,14300,2018,10,5,1,0,0,0,0,1,0,0
461,13.0,13800,2018,10,6,1,0,0,0,0,1,0,0
554,13.0,13600,2018,10,9,1,0,0,0,0,1,0,0
200,13.0,13000,2018,10,10,1,0,0,0,0,1,0,0
500,13.0,19000,2018,10,11,1,0,0,0,0,1,0,0
219,13.0,17000,2018,10,12,1,0,0,0,0,1,0,0
60,13.0,12000,2018,10,13,1,0,0,0,0,1,0,0
2,13.0,15000,2018,10,16,1,0,0,0,0,1,0,0
203,13.0,14000,2018,10,17,1,0,0,0,0,1,0,0
196,13.0,17900,2018,10,18,1,0,0,0,0,1,0,0
190,13.0,20000,2018,10,19,1,0,0,0,0,1,0,0
282,13.0,23400,2018,10,20,1,0,0,0,0,1,0,0
418,13.0,15800,2018,10,22,1,0,0,0,0,1,0,0
143,13.0,16000,2018,10,23,1,0,0,0,0,1,0,0
2,10.0,15000,2018,10,24,1,0,0,0,0,1,0,0
50,10.0,18000,2018,10,31,1,0,0,0,0,1,0,0
1126,13.0,17400,2018,10,31,1,0,0,0,0,1,0,0
50,13.0,17000,2018,11,1,1,0,0,0,0,1,0,0
600,13.0,13300,2018,11,2,1,0,0,0,0,1,0,0
100,13.0,17000,2018,11,5,1,0,0,0,0,1,0,0
2,13.0,15000,2018,11,6,1,0,0,0,0,1,0,0
100,13.0,20000,2018,11,7,1,0,0,0,0,1,0,0
16,13.0,25000,2018,11,13,1,0,0,0,0,1,0,0
100,10.0,30000,2018,11,16,1,0,0,0,0,1,0,0
100,13.0,30000,2018,11,16,1,0,0,0,0,1,0,0
540,13.0,23000,2018,11,17,1,0,0,0,0,1,0,0
130,13.0,20000,2018,11,19,1,0,0,0,0,1,0,0
194,13.0,21000,2018,11,23,1,0,0,0,0,1,0,0
131,13.0,20000,2018,12,3,1,0,0,0,0,1,0,0
291,13.0,28000,2018,12,12,1,0,0,0,0,1,0,0
99,13.0,23300,2018,12,13,1,0,0,0,0,1,0,0
730,13.0,13500,2018,12,17,1,0,0,0,0,1,0,0
111,13.0,22000,2018,12,21,1,0,0,0,0,1,0,0
14,13.0,7000,2018,12,22,1,0,0,0,0,1,0,0
479,13.0,15400,2018,12,27,1,0,0,0,0,1,0,0
651,10.0,15400,2018,12,28,1,0,0,0,0,1,0,0
300,13.0,15000,2018,12,28,1,0,0,0,0,1,0,0
169,13.0,14000,2018,12,29,1,0,0,0,0,1,0,0
1173,13.0,15200,2019,1,2,1,0,0,0,0,1,0,0
80,13.0,25000,2019,1,3,1,0,0,0,0,1,0,0
180,13.0,20900,2019,1,5,1,0,0,0,0,1,0,0
100,13.0,15000,2019,1,9,1,0,0,0,0,1,0,0
56,15.0,17000,2019,1,12,1,0,0,0,0,1,0,0
206,15.0,22000,2019,1,14,1,0,0,0,0,1,0,0
381,15.0,17100,2019,1,28,1,0,0,0,0,1,0,0
2,15.0,15000,2019,1,30,1,0,0,0,0,1,0,0
64,15.0,35000,2019,1,31,1,0,0,0,0,1,0,0
518,15.0,25000,2019,2,8,1,0,0,0,0,1,0,0
130,15.0,15000,2019,2,11,1,0,0,0,0,1,0,0
83,15.0,30000,2019,2,14,1,0,0,0,0,1,0,0
150,15.0,31000,2019,2,15,1,0,0,0,0,1,0,0
17,15.0,30000,2019,2,16,1,0,0,0,0,1,0,0
222,10.0,27000,2019,2,18,1,0,0,0,0,1,0,0
1,15.0,20000,2019,3,5,1,0,0,0,0,1,0,0
2,15.0,20000,2019,3,12,1,0,0,0,0,1,0,0
107,15.0,34000,2019,3,19,1,0,0,0,0,1,0,0
30,15.0,35000,2019,3,21,1,0,0,0,0,1,0,0
71,15.0,40000,2019,3,28,1,0,0,0,0,1,0,0
1,15.0,30000,2019,4,5,1,0,0,0,0,1,0,0
30,15.0,30000,2019,4,11,1,0,0,0,0,1,0,0
1,15.0,10000,2019,4,16,1,0,0,0,0,1,0,0
137,15.0,45000,2019,4,18,1,0,0,0,0,1,0,0
45,15.0,35000,2019,12,6,1,0,0,0,0,1,0,0
94,15.0,43000,2019,12,23,1,0,0,0,0,1,0,0
177,10.0,20600,2020,7,20,1,0,0,0,0,1,0,0
72,10.0,22000,2020,7,23,1,0,0,0,0,1,0,0
45,15.0,18000,2020,7,29,1,0,0,0,0,1,0,0
60,15.0,16000,2020,7,30,1,0,0,0,0,1,0,0
34,15.0,17200,2020,8,3,1,0,0,0,0,1,0,0
300,10.0,30000,2020,8,17,1,0,0,0,0,1,0,0
20,10.0,27000,2020,8,18,1,0,0,0,0,1,0,0
35,15.0,21000,2020,8,21,1,0,0,0,0,1,0,0
30,15.0,31000,2020,8,26,1,0,0,0,0,1,0,0
20,15.0,33000,2020,8,27,1,0,0,0,0,1,0,0
40,15.0,33000,2020,8,31,1,0,0,0,0,1,0,0
74,15.0,38000,2020,9,14,1,0,0,0,0,1,0,0
50,15.0,36000,2020,9,19,1,0,0,0,0,1,0,0
40,15.0,30000,2020,9,23,1,0,0,0,0,1,0,0
45,15.0,37000,2020,9,26,1,0,0,0,0,1,0,0
40,15.0,38000,2020,9,28,1,0,0,0,0,1,0,0
30,15.0,37000,2020,10,20,1,0,0,0,0,1,0,0
35,15.0,28000,2020,10,22,1,0,0,0,0,1,0,0
117,15.0,35000,2020,11,10,1,0,0,0,0,1,0,0
54,15.0,35500,2020,11,14,1,0,0,0,0,1,0,0
120,15.0,50900,2021,3,18,1,0,0,0,0,1,0,0
40,15.0,27000,2021,8,2,1,0,0,0,0,1,0,0
100,15.0,24000,2021,8,7,1,0,0,0,0,1,0,0
45,15.0,52800,2021,8,23,1,0,0,0,0,1,0,0
54,15.0,40000,2021,9,8,1,0,0,0,0,1,0,0
50,15.0,25000,2021,9,11,1,0,0,0,0,1,0,0
60,15.0,20000,2021,9,29,1,0,0,0,0,1,0,0
36,15.0,22000,2021,10,30,1,0,0,0,0,1,0,0
17,15.0,20000,2021,11,3,1,0,0,0,0,1,0,0
24,15.0,33000,2021,11,4,1,0,0,0,0,1,0,0
207,13.0,40000,2017,1,14,0,1,0,0,0,1,0,0
181,13.0,45000,2017,3,30,0,1,0,0,0,1,0,0
2,13.0,22000,2017,4,7,0,1,0,0,0,1,0,0
1,10.0,37000,2017,5,22,0,1,0,0,0,1,0,0
150,15.0,30400,2017,7,17,0,1,0,0,0,1,0,0
105,15.0,27000,2018,5,4,0,1,0,0,0,1,0,0
50,15.0,32000,2018,5,7,0,1,0,0,0,1,0,0
9,15.0,45000,2018,6,1,0,1,0,0,0,1,0,0
15,15.0,38000,2018,6,2,0,1,0,0,0,1,0,0
2,15.0,21000,2018,6,4,0,1,0,0,0,1,0,0
1,15.0,30000,2018,6,27,0,1,0,0,0,1,0,0
1,15.0,30000,2018,7,2,0,1,0,0,0,1,0,0
30,13.0,25000,2018,8,28,0,1,0,0,0,1,0,0
605,13.0,18100,2018,9,3,0,1,0,0,0,1,0,0
3,15.0,22000,2019,6,27,0,1,0,0,0,1,0,0
1,15.0,30000,2019,6,29,0,1,0,0,0,1,0,0
1,15.0,70000,2020,3,14,0,1,0,0,0,1,0,0
1,10.0,30000,2020,6,30,0,1,0,0,0,1,0,0
17,10.0,15000,2020,7,20,0,1,0,0,0,1,0,0
1,15.0,42000,2020,8,14,0,1,0,0,0,1,0,0
1,15.0,24000,2021,3,27,0,1,0,0,0,1,0,0
1,15.0,10000,2021,7,13,0,1,0,0,0,1,0,0
