amount,weight,avg_price,yyyy,mm,dd,origin_방어진,origin_속초,origin_제주도,origin_죽변,standard_20미,standard_2단,standard_대,standard_중
46656,6,13.0,10000,2018,12,12,0,1,0,0,0,0,0,1
46661,7,20.0,120000,2018,12,13,1,0,0,0,0,1,0,0
46662,3,13.0,130000,2018,12,13,1,0,0,0,0,0,0,1
46666,3,10.0,10000,2018,12,13,0,1,0,0,0,0,0,1
46667,5,13.0,6000,2018,12,13,0,1,0,0,0,0,0,1
46676,4,1.0,6500,2018,12,14,1,0,0,0,0,0,0,1
46677,1,13.0,180000,2018,12,14,1,0,0,0,0,0,0,1
46678,4,20.0,332000,2018,12,14,1,0,0,0,0,0,0,1
46681,20,10.0,10000,2018,12,14,0,1,0,0,0,0,0,1
46686,7,20.0,100000,2018,12,15,1,0,0,0,0,1,0,0
46688,12,20.0,107500,2018,12,15,1,0,0,0,0,0,0,1
46690,27,10.0,7000,2018,12,15,0,1,0,0,0,0,0,1
46691,1,10.0,150000,2018,12,15,0,0,1,0,0,0,0,1
46695,15,20.0,120000,2018,12,17,1,0,0,0,0,1,0,0
46696,4,13.0,150000,2018,12,17,1,0,0,0,0,0,0,1
46698,59,10.0,9000,2018,12,17,0,1,0,0,0,0,0,1
46703,1,20.0,100000,2018,12,18,1,0,0,0,0,1,0,0
46705,14,13.0,130000,2018,12,18,1,0,0,0,0,0,0,1
46706,5,20.0,124000,2018,12,18,1,0,0,0,0,0,0,1
46709,20,10.0,10000,2018,12,18,0,1,0,0,0,0,0,1
46720,5,20.0,130000,2018,12,19,1,0,0,0,0,1,0,0
46722,3,13.0,130000,2018,12,19,1,0,0,0,0,0,0,1
46726,13,10.0,10000,2018,12,19,0,1,0,0,0,0,0,1
46729,7,20.0,120000,2018,12,20,1,0,0,0,0,1,0,0
46731,22,13.0,120900,2018,12,20,1,0,0,0,0,0,0,1
46732,4,20.0,107500,2018,12,20,1,0,0,0,0,0,0,1
46733,24,13.0,10000,2018,12,20,0,1,0,0,0,0,0,1
46739,86,13.0,7900,2018,12,21,0,1,0,0,0,0,0,1
46748,15,20.0,80000,2018,12,22,1,0,0,0,0,1,0,0
46750,10,14.0,100000,2018,12,22,1,0,0,0,0,0,0,1
46751,4,20.0,100000,2018,12,22,1,0,0,0,0,0,0,1
46755,10,10.0,10000,2018,12,22,0,1,0,0,1,0,0,0
46756,23,10.0,6000,2018,12,22,0,1,0,0,0,0,0,1
46765,7,10.0,100000,2018,12,24,1,0,0,0,0,1,0,0
46766,10,20.0,90000,2018,12,24,1,0,0,0,0,1,0,0
46767,16,20.0,95600,2018,12,24,1,0,0,0,0,0,0,1
46776,65,10.0,7000,2018,12,24,0,1,0,0,0,0,0,1
46777,36,13.0,7000,2018,12,24,0,1,0,0,0,0,0,1
46781,236,1.0,9200,2018,12,24,0,0,1,0,0,0,0,1
46782,26,25.0,94000,2018,12,24,0,0,1,0,0,0,0,1
46786,21,20.0,90000,2018,12,25,1,0,0,0,0,1,0,0
46787,3,20.0,100000,2018,12,25,1,0,0,0,0,0,0,1
46790,6,10.0,10000,2018,12,25,0,1,0,0,0,0,0,1
46791,55,13.0,6600,2018,12,25,0,1,0,0,0,0,0,1
46796,24,10.0,10000,2018,12,26,0,1,0,0,0,0,0,1
46797,32,13.0,6000,2018,12,26,0,1,0,0,0,0,0,1
46806,10,20.0,100000,2018,12,27,1,0,0,0,0,1,0,0
46807,4,20.0,120000,2018,12,27,1,0,0,0,0,0,0,1
46810,30,13.0,8700,2018,12,27,0,1,0,0,0,0,0,1
46817,3,15.0,130000,2018,12,28,1,0,0,0,0,0,1,0
46818,1,23.0,259000,2018,12,28,1,0,0,0,0,0,1,0
46820,10,13.0,10000,2018,12,28,0,1,0,0,0,0,0,1
46821,55,1.0,11500,2018,12,28,0,0,1,0,0,0,0,1
46822,11,15.0,110000,2018,12,28,0,0,1,0,0,0,0,1
46831,20,13.0,10000,2018,12,31,0,1,0,0,0,0,0,1
46832,260,1.0,12000,2018,12,31,0,0,1,0,0,0,0,1
46833,14,10.0,136400,2018,12,31,0,0,1,0,0,0,0,1
46837,86,10.0,5000,2019,1,2,0,1,0,0,0,0,0,1
46840,26,20.0,97100,2019,1,3,1,0,0,0,0,1,0,0
46841,18,20.0,113300,2019,1,3,1,0,0,0,0,0,0,1
46846,12,13.0,10000,2019,1,3,0,1,0,0,0,0,0,1
46848,9,20.0,111100,2019,1,4,1,0,0,0,0,0,0,1
46852,106,13.0,6800,2019,1,4,0,1,0,0,0,0,0,1
46855,5,20.0,100000,2019,1,5,1,0,0,0,0,1,0,0
46856,15,20.0,108000,2019,1,5,1,0,0,0,0,0,0,1
46858,30,13.0,5000,2019,1,5,0,1,0,0,1,0,0,0
46859,46,13.0,12900,2019,1,5,0,1,0,0,0,0,0,1
46867,18,20.0,108900,2019,1,7,1,0,0,0,0,1,0,0
46868,20,14.0,120000,2019,1,7,1,0,0,0,0,0,0,1
46869,26,20.0,122300,2019,1,7,1,0,0,0,0,0,0,1
46874,31,13.0,7900,2019,1,7,0,1,0,0,0,0,0,1
46876,1,7.0,115000,2019,1,7,0,0,1,0,0,0,1,0
46877,9,10.0,110600,2019,1,7,0,0,1,0,0,0,1,0
46885,14,20.0,112900,2019,1,8,1,0,0,0,0,1,0,0
46886,6,13.0,100000,2019,1,8,1,0,0,0,0,0,0,1
46887,8,20.0,126300,2019,1,8,1,0,0,0,0,0,0,1
46890,6,10.0,6000,2019,1,8,0,1,0,0,0,0,0,1
46891,36,13.0,8900,2019,1,8,0,1,0,0,0,0,0,1
46898,20,20.0,110000,2019,1,9,1,0,0,0,0,1,0,0
46899,4,13.0,130000,2019,1,9,1,0,0,0,0,0,0,1
46900,10,14.0,110000,2019,1,9,1,0,0,0,0,0,0,1
46901,1,20.0,110000,2019,1,9,1,0,0,0,0,0,0,1
46904,20,13.0,10000,2019,1,9,0,1,0,0,0,0,0,1
46915,6,20.0,120000,2019,1,10,1,0,0,0,0,1,0,0
46916,15,14.0,110000,2019,1,10,1,0,0,0,0,0,0,1
46917,5,20.0,110000,2019,1,10,1,0,0,0,0,0,0,1
46919,13,13.0,8500,2019,1,10,0,1,0,0,0,0,0,1
46921,6,5.0,9300,2019,1,10,0,0,0,1,0,0,0,1
46934,76,13.0,7500,2019,1,11,0,1,0,0,0,0,0,1
46942,5,20.0,100000,2019,1,12,1,0,0,0,0,1,0,0
46943,8,13.0,110000,2019,1,12,1,0,0,0,0,0,0,1
46944,10,20.0,100000,2019,1,12,1,0,0,0,0,0,0,1
46946,9,13.0,10000,2019,1,12,0,1,0,0,0,0,0,1
46953,24,20.0,103300,2019,1,14,1,0,0,0,0,1,0,0
46954,37,14.0,100000,2019,1,14,1,0,0,0,0,0,0,1
46955,19,20.0,109500,2019,1,14,1,0,0,0,0,0,0,1
46956,18,13.0,6000,2019,1,14,0,1,0,0,1,0,0,0
46957,20,10.0,10000,2019,1,14,0,1,0,0,0,0,0,1
46958,230,1.0,9700,2019,1,14,0,0,1,0,0,0,0,1
46959,40,13.0,110100,2019,1,14,0,0,1,0,0,0,0,1
46961,8,20.0,100000,2019,1,15,1,0,0,0,0,1,0,0
46963,8,13.0,100000,2019,1,15,1,0,0,0,0,0,0,1
46964,15,14.0,100000,2019,1,15,1,0,0,0,0,0,0,1
46968,34,13.0,10000,2019,1,15,0,1,0,0,0,0,0,1
46976,10,15.0,100000,2019,1,16,1,0,0,0,0,1,0,0
46977,16,20.0,100000,2019,1,16,1,0,0,0,0,1,0,0
46978,10,15.0,100000,2019,1,16,1,0,0,0,0,0,0,1
46979,5,20.0,100000,2019,1,16,1,0,0,0,0,0,0,1
46980,21,10.0,6000,2019,1,16,0,1,0,0,0,0,0,1
46981,46,13.0,7400,2019,1,16,0,1,0,0,0,0,0,1
46987,7,20.0,80000,2019,1,17,1,0,0,0,0,1,0,0
46990,10,14.0,100000,2019,1,17,1,0,0,0,0,0,0,1
46991,4,20.0,100000,2019,1,17,1,0,0,0,0,0,0,1
46994,18,13.0,7000,2019,1,17,0,1,0,0,1,0,0,0
46995,63,10.0,4000,2019,1,17,0,1,0,0,0,0,0,1
46996,30,13.0,8500,2019,1,17,0,1,0,0,0,0,0,1
47008,5,20.0,80000,2019,1,18,1,0,0,0,0,1,0,0
47010,13,15.0,80000,2019,1,18,1,0,0,0,0,0,0,1
47012,56,13.0,6700,2019,1,18,0,1,0,0,0,0,0,1
47018,32,20.0,82500,2019,1,19,1,0,0,0,0,1,0,0
47020,20,15.0,90000,2019,1,19,1,0,0,0,0,0,0,1
47022,20,10.0,7000,2019,1,19,0,1,0,0,1,0,0,0
47025,10,13.0,9200,2019,1,19,0,1,0,0,0,0,0,1
47035,6,14.0,70000,2019,1,21,1,0,0,0,0,1,0,0
47036,33,18.0,70000,2019,1,21,1,0,0,0,0,1,0,0
47037,37,20.0,78600,2019,1,21,1,0,0,0,0,1,0,0
47038,14,13.0,47100,2019,1,21,1,0,0,0,0,0,0,1
47039,10,14.0,70000,2019,1,21,1,0,0,0,0,0,0,1
47040,9,20.0,80000,2019,1,21,1,0,0,0,0,0,0,1
47044,16,10.0,10000,2019,1,21,0,1,0,0,0,0,0,1
47045,13,13.0,5000,2019,1,21,0,1,0,0,0,0,0,1
47047,1,7.0,80000,2019,1,21,0,0,1,0,0,0,1,0
47048,6,10.0,60000,2019,1,21,0,0,1,0,0,0,1,0
47049,25,15.0,80000,2019,1,21,0,0,1,0,0,0,1,0
47050,37,13.0,74900,2019,1,21,0,0,1,0,0,0,0,1
47051,59,15.0,84300,2019,1,21,0,0,1,0,0,0,0,1
47052,1,18.0,90000,2019,1,21,0,0,1,0,0,0,0,1
47053,1,30.0,90000,2019,1,21,0,0,1,0,0,0,0,1
47057,28,14.0,80000,2019,1,22,1,0,0,0,0,1,0,0
47058,4,15.0,80000,2019,1,22,1,0,0,0,0,0,0,1
47062,20,10.0,10000,2019,1,22,0,1,0,0,0,0,0,1
47075,7,15.0,90000,2019,1,23,1,0,0,0,0,1,0,0
47076,18,15.0,80000,2019,1,23,1,0,0,0,0,0,0,1
47077,34,10.0,7900,2019,1,23,0,1,0,0,0,0,0,1
47085,19,15.0,91100,2019,1,24,1,0,0,0,0,0,0,1
47086,21,10.0,6000,2019,1,24,0,1,0,0,1,0,0,0
47087,100,10.0,6100,2019,1,24,0,1,0,0,0,0,0,1
47097,3,20.0,90000,2019,1,25,1,0,0,0,0,0,1,0
47098,21,10.0,14800,2019,1,25,0,1,0,0,0,0,0,1
47107,8,16.0,130000,2019,1,26,1,0,0,0,0,1,0,0
47110,6,16.0,120000,2019,1,26,1,0,0,0,0,0,0,1
47111,4,20.0,120000,2019,1,26,1,0,0,0,0,0,0,1
47116,10,13.0,6000,2019,1,26,0,1,0,0,1,0,0,0
47117,15,10.0,10000,2019,1,26,0,1,0,0,0,0,0,1
47125,10,15.0,130000,2019,1,28,1,0,0,0,0,1,0,0
47128,12,15.0,118300,2019,1,28,1,0,0,0,0,0,0,1
47130,41,10.0,8700,2019,1,28,0,1,0,0,0,0,0,1
47131,70,10.0,70000,2019,1,28,0,0,1,0,0,0,0,1
47132,59,20.0,93900,2019,1,28,0,0,1,0,0,0,0,1
47147,9,10.0,5000,2019,1,29,0,1,0,0,1,0,0,0
47148,70,10.0,7700,2019,1,29,0,1,0,0,0,0,0,1
47155,5,15.0,120000,2019,1,30,1,0,0,0,0,0,0,1
47156,64,10.0,5700,2019,1,30,0,1,0,0,0,0,0,1
47167,16,10.0,10000,2019,1,31,0,1,0,0,0,0,0,1
47178,18,10.0,10000,2019,2,1,0,1,0,0,0,0,0,1
47195,7,20.0,80000,2019,2,2,1,0,0,0,0,0,1,0
47196,6,10.0,10000,2019,2,2,0,1,0,0,0,0,0,1
47197,2,10.0,53000,2019,2,2,0,0,1,0,0,0,0,1
47203,58,15.0,70000,2019,2,4,1,0,0,0,0,0,1,0
47204,17,10.0,6000,2019,2,4,0,1,0,0,0,0,0,1
47205,65,15.0,5000,2019,2,4,0,1,0,0,0,0,0,1
47208,360,1.0,2200,2019,2,8,1,0,0,0,0,0,0,1
47214,15,10.0,5000,2019,2,8,0,1,0,0,0,0,0,1
47216,22,10.0,6600,2019,2,8,0,0,0,1,0,0,0,1
47225,2,15.0,90000,2019,2,9,1,0,0,0,0,0,0,1
47234,18,15.0,94400,2019,2,11,1,0,0,0,0,0,0,1
47235,21,10.0,7000,2019,2,11,0,1,0,0,1,0,0,0
47236,212,10.0,6400,2019,2,11,0,1,0,0,0,0,0,1
47244,10,10.0,7000,2019,2,12,0,1,0,0,1,0,0,0
47245,58,10.0,7400,2019,2,12,0,1,0,0,0,0,0,1
47250,16,14.0,109400,2019,2,13,1,0,0,0,0,0,0,1
47251,5,15.0,42200,2019,2,13,1,0,0,0,0,0,0,1
47254,14,10.0,10000,2019,2,13,0,1,0,0,0,0,0,1
47258,5,10.0,115000,2019,2,14,1,0,0,0,0,1,0,0
47260,2,10.0,100000,2019,2,14,1,0,0,0,0,0,0,1
47261,20,14.0,110000,2019,2,14,1,0,0,0,0,0,0,1
47262,12,15.0,80000,2019,2,14,1,0,0,0,0,0,0,1
47267,12,10.0,7000,2019,2,14,0,1,0,0,1,0,0,0
47268,10,10.0,10000,2019,2,14,0,1,0,0,0,0,0,1
47280,4,15.0,110000,2019,2,15,1,0,0,0,0,0,0,1
47283,58,10.0,5700,2019,2,15,0,1,0,0,0,0,0,1
47300,20,10.0,45000,2019,2,16,1,0,0,0,0,0,0,1
47304,36,10.0,6900,2019,2,16,0,1,0,0,0,0,0,1
47317,20,10.0,6000,2019,2,18,0,1,0,0,1,0,0,0
47318,15,10.0,10000,2019,2,18,0,1,0,0,0,0,0,1
47319,16,15.0,101100,2019,2,18,0,0,1,0,0,0,0,1
47323,10,15.0,90000,2019,2,19,1,0,0,0,0,1,0,0
47328,13,10.0,6000,2019,2,19,0,1,0,0,1,0,0,0
47329,50,1.0,3000,2019,2,19,0,1,0,0,0,0,0,1
47330,20,10.0,10000,2019,2,19,0,1,0,0,0,0,0,1
47346,37,10.0,5000,2019,2,20,0,1,0,0,1,0,0,0
47347,12,10.0,10000,2019,2,20,0,1,0,0,0,0,0,1
47348,14,14.0,5000,2019,2,20,0,1,0,0,0,0,0,1
47349,22,10.0,10600,2019,2,20,0,0,0,1,0,0,0,1
47361,24,20.0,85200,2019,2,21,1,0,0,0,0,0,0,1
47366,69,10.0,4900,2019,2,21,0,1,0,0,0,0,0,1
47378,8,10.0,10000,2019,2,22,0,1,0,0,0,0,0,1
47400,38,10.0,7800,2019,2,25,0,1,0,0,0,0,0,1
47415,5,15.0,140000,2019,2,26,1,0,0,0,0,1,0,0
47417,6,15.0,130000,2019,2,26,1,0,0,0,0,0,0,1
47425,14,10.0,10000,2019,2,26,0,1,0,0,0,0,0,1
47435,17,15.0,110000,2019,2,27,1,0,0,0,0,0,0,1
47438,19,10.0,10000,2019,2,27,0,1,0,0,0,0,0,1
47453,15,10.0,10000,2019,2,28,0,1,0,0,0,0,0,1
47466,8,10.0,10000,2019,3,1,0,1,0,0,0,0,0,1
47476,4,10.0,10000,2019,3,2,0,1,0,0,0,0,0,1
47482,37,10.0,5000,2019,3,4,0,1,0,0,1,0,0,0
47483,23,10.0,10000,2019,3,4,0,1,0,0,0,0,0,1
47485,2,9.0,50000,2019,3,4,0,0,1,0,0,0,0,1
47486,18,10.0,37000,2019,3,4,0,0,1,0,0,0,0,1
47510,29,10.0,6900,2019,3,5,0,1,0,0,0,0,0,1
47523,18,10.0,10000,2019,3,6,0,1,0,0,0,0,0,1
47544,33,10.0,5000,2019,3,7,0,1,0,0,1,0,0,0
47545,77,10.0,5800,2019,3,7,0,1,0,0,0,0,0,1
47548,3,10.0,5000,2019,3,7,0,0,0,1,0,0,0,1
47560,52,1.0,2300,2019,3,8,1,0,0,0,0,0,0,1
47578,71,10.0,5000,2019,3,9,0,1,0,0,1,0,0,0
47579,11,10.0,10000,2019,3,9,0,1,0,0,0,0,0,1
47592,34,20.0,100000,2019,3,11,1,0,0,0,0,0,0,1
47593,37,12.0,6400,2019,3,11,0,1,0,0,0,0,0,1
47597,22,10.0,78900,2019,3,11,0,0,1,0,0,0,0,1
47606,32,12.0,5000,2019,3,12,0,1,0,0,1,0,0,0
47607,15,12.0,10000,2019,3,12,0,1,0,0,0,0,0,1
47648,79,12.0,7200,2019,3,15,0,1,0,0,0,0,0,1
47655,7,12.0,10000,2019,3,16,0,1,0,0,0,0,0,1
47662,4,20.0,120000,2019,3,18,1,0,0,0,0,0,0,1
47664,56,12.0,7600,2019,3,18,0,1,0,0,0,0,0,1
47666,8,1.0,4500,2019,3,18,0,0,1,0,0,0,1,0
47667,50,15.0,63300,2019,3,18,0,0,1,0,0,0,1,0
47668,27,20.0,62100,2019,3,18,0,0,1,0,0,0,1,0
47669,18,1.0,6800,2019,3,18,0,0,1,0,0,0,0,1
47670,128,10.0,66000,2019,3,18,0,0,1,0,0,0,0,1
47684,145,1.0,1500,2019,3,19,1,0,0,0,0,0,0,1
47686,60,12.0,5800,2019,3,19,0,1,0,0,0,0,0,1
47695,14,12.0,7000,2019,3,20,0,1,0,0,1,0,0,0
47696,18,12.0,7500,2019,3,20,0,1,0,0,0,0,0,1
47704,57,20.0,119800,2019,3,21,1,0,0,0,0,0,0,1
47706,22,12.0,10000,2019,3,21,0,1,0,0,0,0,0,1
47715,22,12.0,5000,2019,3,22,0,1,0,0,1,0,0,0
47716,13,12.0,10000,2019,3,22,0,1,0,0,0,0,0,1
47731,72,12.0,7500,2019,3,25,0,1,0,0,0,0,0,1
47742,10,20.0,150000,2019,3,26,1,0,0,0,0,0,0,1
47745,49,12.0,7300,2019,3,26,0,1,0,0,0,0,0,1
47759,4,20.0,150000,2019,3,27,1,0,0,0,0,0,0,1
47766,20,1.0,3300,2019,3,28,1,0,0,0,0,0,0,1
47767,3,20.0,56700,2019,3,28,1,0,0,0,0,0,0,1
47777,63,12.0,6800,2019,3,28,0,1,0,0,0,0,0,1
47778,4,12.0,3000,2019,3,28,0,0,0,1,0,0,0,1
47791,19,20.0,160000,2019,3,30,1,0,0,0,0,0,0,1
47792,13,25.0,155400,2019,3,30,1,0,0,0,0,0,0,1
47794,58,12.0,7200,2019,3,30,0,1,0,0,0,0,0,1
47804,16,20.0,148800,2019,4,1,1,0,0,0,0,1,0,0
47809,42,20.0,150600,2019,4,1,1,0,0,0,0,0,0,1
47810,3,12.0,10000,2019,4,1,0,1,0,0,0,0,0,1
47822,2,12.0,10000,2019,4,2,0,1,0,0,0,0,0,1
47832,18,12.0,8000,2019,4,3,0,1,0,0,1,0,0,0
47833,35,12.0,10000,2019,4,3,0,1,0,0,0,0,0,1
47837,16,10.0,9000,2019,4,3,0,0,1,0,0,0,0,1
47847,58,12.0,7200,2019,4,4,0,1,0,0,0,0,0,1
47858,18,12.0,5000,2019,4,5,0,1,0,0,1,0,0,0
47859,34,12.0,9000,2019,4,5,0,1,0,0,0,0,0,1
47872,6,12.0,5000,2019,4,8,0,1,0,0,1,0,0,0
47873,119,12.0,7700,2019,4,8,0,1,0,0,0,0,0,1
47894,11,15.0,25000,2019,4,9,1,0,0,0,0,0,0,1
47896,15,12.0,10000,2019,4,9,0,1,0,0,0,0,0,1
47908,20,12.0,7800,2019,4,10,0,1,0,0,0,0,0,1
47921,13,12.0,10000,2019,4,11,0,1,0,0,0,0,0,1
47928,10,12.0,5000,2019,4,12,0,1,0,0,1,0,0,0
47929,24,12.0,7800,2019,4,12,0,1,0,0,0,0,0,1
47942,43,12.0,6700,2019,4,13,0,1,0,0,0,0,0,1
47953,5,20.0,190000,2019,4,15,1,0,0,0,0,0,0,1
47955,43,12.0,7900,2019,4,15,0,1,0,0,0,0,0,1
47965,1,20.0,150000,2019,4,16,1,0,0,0,0,1,0,0
47970,2,20.0,200000,2019,4,16,1,0,0,0,0,0,0,1
47974,10,12.0,10000,2019,4,16,0,1,0,0,0,0,0,1
47989,46,12.0,7600,2019,4,17,0,1,0,0,0,0,0,1
47991,27,12.0,8000,2019,4,17,0,0,0,1,0,0,0,1
48001,7,25.0,160000,2019,4,18,1,0,0,0,0,0,0,1
48004,35,12.0,7000,2019,4,18,0,1,0,0,0,0,0,1
48009,15,25.0,120000,2019,4,19,1,0,0,0,0,1,0,0
48012,17,12.0,10000,2019,4,19,0,1,0,0,0,0,0,1
48035,2,20.0,151000,2019,4,22,1,0,0,0,0,0,0,1
48038,50,12.0,7600,2019,4,22,0,1,0,0,0,0,0,1
48060,4,12.0,5000,2019,4,23,0,1,0,0,1,0,0,0
48061,18,12.0,10000,2019,4,23,0,1,0,0,0,0,0,1
48063,15,25.0,80300,2019,4,23,0,0,1,0,0,0,0,1
48073,18,12.0,10000,2019,4,24,0,1,0,0,0,0,0,1
48076,6,12.0,7700,2019,4,24,0,0,0,1,0,0,0,1
48085,1,12.0,79000,2019,4,25,1,0,0,0,0,0,0,1
48088,12,12.0,10000,2019,4,25,0,1,0,0,0,0,0,1
48097,12,12.0,10000,2019,4,26,0,1,0,0,0,0,0,1
48109,1,25.0,100000,2019,4,27,1,0,0,0,0,0,0,1
48121,12,12.0,10000,2019,4,29,0,1,0,0,0,0,0,1
48124,7,8.0,40000,2019,4,29,0,0,1,0,0,0,0,1
48133,65,12.0,7400,2019,4,30,0,1,0,0,0,0,0,1
48135,18,12.0,5000,2019,4,30,0,0,0,1,0,0,0,1
48142,8,12.0,10000,2019,5,1,0,1,0,0,0,0,0,1
48155,18,12.0,10000,2019,5,2,0,1,0,0,0,0,0,1
48168,23,12.0,6700,2019,5,3,0,1,0,0,0,0,0,1
48179,10,12.0,10000,2019,5,4,0,1,0,0,0,0,0,1
48195,1,20.0,60000,2019,5,6,1,0,0,0,0,0,0,1
48200,8,12.0,10000,2019,5,6,0,1,0,0,0,0,0,1
48201,1,12.0,5000,2019,5,6,0,0,0,1,0,0,0,1
48208,2,12.0,5000,2019,5,7,0,0,1,0,0,0,0,1
48221,18,12.0,10000,2019,5,8,0,1,0,0,0,0,0,1
48232,19,12.0,10000,2019,5,9,0,1,0,0,0,0,0,1
48233,1,12.0,3000,2019,5,9,0,0,0,1,0,0,0,1
48242,20,12.0,25000,2019,5,10,1,0,0,0,0,0,0,1
48245,8,12.0,10000,2019,5,10,0,1,0,0,0,0,0,1
48253,33,12.0,7400,2019,5,11,0,1,0,0,0,0,0,1
48260,30,12.0,5000,2019,5,13,0,1,0,0,1,0,0,0
48261,27,12.0,9600,2019,5,13,0,1,0,0,0,0,0,1
48274,29,12.0,5000,2019,5,14,0,1,0,0,1,0,0,0
48275,22,12.0,9000,2019,5,14,0,1,0,0,0,0,0,1
48282,9,12.0,7000,2019,5,15,0,1,0,0,1,0,0,0
48283,23,12.0,8700,2019,5,15,0,1,0,0,0,0,0,1
48294,1,25.0,35000,2019,5,16,1,0,0,0,0,0,0,1
48295,13,12.0,10000,2019,5,16,0,1,0,0,0,0,0,1
48311,10,20.0,160000,2019,5,17,1,0,0,0,0,0,1,0
48314,16,2.0,7000,2019,5,17,0,1,0,0,1,0,0,0
48315,18,12.0,10000,2019,5,17,0,1,0,0,0,0,0,1
48337,39,12.0,6000,2019,5,20,0,1,0,0,1,0,0,0
48339,16,12.0,10000,2019,5,20,0,1,0,0,0,0,0,1
48353,8,25.0,106300,2019,5,21,1,0,0,0,0,1,0,0
48354,2,25.0,89000,2019,5,21,1,0,0,0,0,0,0,1
48361,15,10.0,8000,2019,5,22,0,1,0,0,1,0,0,0
48362,20,10.0,10000,2019,5,22,0,1,0,0,0,0,0,1
48372,7,20.0,130000,2019,5,23,1,0,0,0,0,1,0,0
48373,10,20.0,115000,2019,5,23,1,0,0,0,0,0,0,1
48374,33,12.0,8200,2019,5,23,0,1,0,0,0,0,0,1
48380,11,15.0,116400,2019,5,24,1,0,0,0,0,1,0,0
48381,17,25.0,114100,2019,5,24,1,0,0,0,0,1,0,0
48382,13,25.0,130000,2019,5,24,1,0,0,0,0,0,0,1
48390,23,25.0,88300,2019,5,25,1,0,0,0,0,1,0,0
48392,36,25.0,72400,2019,5,25,1,0,0,0,0,0,0,1
48393,8,12.0,10000,2019,5,25,0,1,0,0,0,0,0,1
48411,12,15.0,67500,2019,5,27,1,0,0,0,0,1,0,0
48412,14,25.0,59300,2019,5,27,1,0,0,0,0,1,0,0
48416,15,25.0,86700,2019,5,27,1,0,0,0,0,0,0,1
48418,48,12.0,5000,2019,5,27,0,1,0,0,0,0,0,1
48419,36,15.0,9600,2019,5,27,0,1,0,0,0,0,0,1
48422,2,10.0,43000,2019,5,27,0,0,1,0,0,0,0,1
48430,30,25.0,50300,2019,5,28,1,0,0,0,0,0,0,1
48431,38,15.0,8800,2019,5,28,0,1,0,0,0,0,0,1
48439,7,25.0,80000,2019,5,29,1,0,0,0,0,1,0,0
48440,15,25.0,92700,2019,5,29,1,0,0,0,0,0,0,1
48441,14,12.0,10000,2019,5,29,0,1,0,0,0,0,0,1
48454,41,1.0,4500,2019,5,30,1,0,0,0,0,0,0,1
48455,20,12.0,10000,2019,5,30,0,1,0,0,0,0,0,1
48458,8,25.0,69000,2019,5,31,1,0,0,0,0,1,0,0
48461,16,25.0,98100,2019,5,31,1,0,0,0,0,0,1,0
48462,15,12.0,10000,2019,5,31,0,1,0,0,0,0,0,1
48467,9,25.0,95600,2019,6,1,1,0,0,0,0,1,0,0
48470,4,25.0,80000,2019,6,1,1,0,0,0,0,0,0,1
48475,19,12.0,10000,2019,6,1,0,1,0,0,0,0,0,1
48484,17,25.0,77600,2019,6,3,1,0,0,0,0,1,0,0
48486,11,25.0,100000,2019,6,3,1,0,0,0,0,0,1,0
48487,30,25.0,81300,2019,6,3,1,0,0,0,0,0,0,1
48489,27,12.0,10000,2019,6,3,0,1,0,0,0,0,0,1
48509,3,25.0,130000,2019,6,4,1,0,0,0,0,1,0,0
48510,3,25.0,130000,2019,6,4,1,0,0,0,0,0,0,1
48511,34,12.0,7000,2019,6,4,0,1,0,0,0,0,0,1
48525,7,25.0,100000,2019,6,5,1,0,0,0,0,1,0,0
48526,16,12.0,9700,2019,6,5,0,1,0,0,0,0,0,1
48542,8,25.0,90000,2019,6,6,1,0,0,0,0,1,0,0
48543,20,12.0,10000,2019,6,6,0,1,0,0,0,0,0,1
48550,49,12.0,8500,2019,6,7,0,1,0,0,0,0,0,1
48559,4,15.0,100000,2019,6,8,1,0,0,0,0,1,0,0
48562,20,15.0,22000,2019,6,8,1,0,0,0,0,0,0,1
48563,3,25.0,140000,2019,6,8,1,0,0,0,0,0,0,1
48569,20,10.0,10000,2019,6,10,0,1,0,0,1,0,0,0
48570,15,10.0,10000,2019,6,10,0,1,0,0,0,0,0,1
48580,17,10.0,10000,2019,6,11,0,1,0,0,1,0,0,0
48581,22,10.0,8400,2019,6,11,0,1,0,0,0,0,0,1
48586,2,16.0,180000,2019,6,12,1,0,0,0,0,1,0,0
48588,2,16.0,200000,2019,6,12,1,0,0,0,0,0,0,1
48589,19,10.0,9200,2019,6,12,0,1,0,0,0,0,0,1
48595,28,10.0,10000,2019,6,13,0,1,0,0,0,0,0,1
48602,3,15.0,130000,2019,6,14,1,0,0,0,0,1,0,0
48603,6,24.0,140000,2019,6,14,1,0,0,0,0,1,0,0
48604,9,25.0,90000,2019,6,14,1,0,0,0,0,1,0,0
48608,5,15.0,100000,2019,6,14,1,0,0,0,0,0,0,1
48609,3,24.0,140000,2019,6,14,1,0,0,0,0,0,0,1
48610,5,25.0,120000,2019,6,14,1,0,0,0,0,0,0,1
48611,44,10.0,6200,2019,6,14,0,1,0,0,1,0,0,0
48612,51,10.0,8400,2019,6,14,0,1,0,0,0,0,0,1
48626,9,25.0,124400,2019,6,15,1,0,0,0,0,1,0,0
