날짜,어종,산지,규격,포장,수량,중량,평균가
2022-05-28,(선)왕게,러시아,중,kg,157,1,"13,300"
2022-05-28,(활)왕게,러시아,중,kg,"2,857",1,"63,000"
2022-05-28,(활)왕게,일본,중,kg,16,1,"47,100"
2022-05-30,(선)왕게,러시아,중,kg,18,1,"11,000"
2022-05-30,(활)왕게,러시아,중,kg,128,1,"61,100"
2022-05-31,(선)왕게,노르웨이,중,kg,280,1,"9,800"
2022-05-31,(선)왕게,러시아,중,kg,46,1,"17,700"
2022-05-31,(활)왕게,노르웨이,중,kg,62,1,"25,500"
2022-05-31,(활)왕게,러시아,중,kg,474,1,"55,400"
2022-06-01,(선)왕게,러시아,중,kg,41,1,"23,400"
2022-06-01,(활)왕게,노르웨이,중,kg,37,1,"34,700"
2022-06-01,(활)왕게,러시아,중,kg,946,1,"59,300"
2022-06-02,(선)왕게,러시아,중,kg,50,1,"34,100"
2022-06-02,(활)왕게,러시아,중,kg,"1,078",1,"47,700"
2022-06-03,(선)왕게,노르웨이,중,kg,20,1,"30,700"
2022-06-03,(선)왕게,러시아,중,kg,30,1,"20,300"
2022-06-03,(선)왕게,일본,중,kg,41,1,"10,100"
2022-06-03,(활)왕게,노르웨이,중,kg,32,1,"50,800"
2022-06-03,(활)왕게,러시아,중,kg,154,1,"44,900"
2022-06-03,(활)왕게,일본,중,kg,197,1,"1,000"
2022-06-04,(선)왕게,러시아,중,kg,112,1,"24,300"
2022-06-04,(활)왕게,노르웨이,중,kg,36,1,"43,000"
2022-06-04,(활)왕게,러시아,중,kg,"2,186",1,"49,500"
2022-06-06,(선)왕게,러시아,중,kg,110,1,"25,600"
2022-06-06,(활)왕게,노르웨이,중,kg,143,1,"36,300"
2022-06-06,(활)왕게,러시아,중,kg,"1,354",1,"57,400"
2022-06-07,(선)왕게,러시아,중,kg,340,1,"24,700"
2022-06-07,(선)왕게,일본,중,kg,22,1,"1,900"
2022-06-07,(활)왕게,러시아,중,kg,724,1,"35,100"
2022-06-08,(선)왕게,노르웨이,중,kg,17,1,"19,500"
2022-06-08,(선)왕게,러시아,중,kg,128,1,"20,000"
2022-06-08,(활)왕게,노르웨이,중,kg,5,1,"48,800"
2022-06-08,(활)왕게,러시아,중,kg,75,1,"51,400"
2022-06-09,(선)왕게,러시아,중,kg,313,1,"27,200"
2022-06-09,(활)왕게,노르웨이,중,kg,38,1,"29,400"
2022-06-09,(활)왕게,러시아,중,kg,66,1,"34,400"
2022-06-10,(냉)왕게,러시아,중,kg,19,1,"1,000"
2022-06-10,(선)왕게,러시아,중,kg,107,1,"24,800"
2022-06-10,(활)왕게,러시아,중,kg,240,1,"61,700"
2022-06-11,(냉)왕게,러시아,중,kg,13,1,"7,600"
2022-06-11,(선)왕게,러시아,중,kg,108,1,"24,700"
2022-06-11,(활)왕게,노르웨이,중,kg,28,1,"47,000"
2022-06-11,(활)왕게,러시아,중,kg,"1,150",1,"67,200"
2022-06-13,(선)왕게,러시아,중,kg,71,1,"21,900"
2022-06-13,(활)왕게,러시아,중,kg,460,1,"43,000"
2022-06-14,(선)왕게,노르웨이,중,kg,22,1,"18,800"
2022-06-14,(선)왕게,러시아,중,kg,127,1,"21,900"
2022-06-14,(활)왕게,노르웨이,중,kg,8,1,"45,500"
2022-06-14,(활)왕게,러시아,중,kg,103,1,"59,400"
