날짜,어종,산지,규격,포장,수량,중량,평균가
2017-10-27,(활)왕게,러시아,중,kg,1381,1.0,25600
2017-10-28,(활)왕게,러시아,중,kg,2661,1.0,27700
2017-10-30,(활)왕게,러시아,중,kg,1141,1.0,26200
2017-10-31,(활)왕게,러시아,중,kg,1786,1.0,26600
2017-11-01,(활)왕게,러시아,중,kg,1025,1.0,27700
2017-11-02,(활)왕게,러시아,중,kg,1761,1.0,29400
2017-11-03,(활)왕게,러시아,중,kg,1341,1.0,29400
2017-11-04,(활)왕게,러시아,중,kg,3193,1.0,29200
2017-11-06,(활)왕게,러시아,중,kg,1790,1.0,29100
2017-11-07,(활)왕게,러시아,중,kg,2419,1.0,25800
2017-11-08,(활)왕게,러시아,중,kg,2145,1.0,24300
2017-11-09,(활)왕게,러시아,중,kg,1830,1.0,25300
2017-11-10,(활)왕게,러시아,중,kg,1146,1.0,27500
2017-11-11,(활)왕게,러시아,중,kg,2415,1.0,28200
2017-11-13,(활)왕게,러시아,중,kg,206,1.0,33800
2017-11-14,(활)왕게,러시아,중,kg,611,1.0,33300
2017-11-15,(활)왕게,러시아,중,kg,1238,1.0,36200
2017-11-16,(활)왕게,러시아,중,kg,1993,1.0,34300
2017-11-17,(활)왕게,러시아,중,kg,2304,1.0,36800
2017-11-18,(활)왕게,러시아,중,kg,1234,1.0,36300
2017-11-20,(활)왕게,러시아,중,kg,604,1.0,37200
2017-11-21,(활)왕게,러시아,중,kg,685,1.0,40900
2017-11-22,(활)왕게,러시아,중,kg,733,1.0,37500
2017-11-23,(활)왕게,러시아,중,kg,193,1.0,42600
2017-11-24,(활)왕게,러시아,중,kg,1155,1.0,45600
2017-11-25,(활)왕게,러시아,중,kg,1556,1.0,49100
2017-11-27,(활)왕게,러시아,중,kg,969,1.0,54100
2017-11-28,(활)왕게,러시아,중,kg,432,1.0,47300
2017-11-29,(활)왕게,러시아,중,kg,1639,1.0,50500
2017-11-30,(활)왕게,러시아,중,kg,915,1.0,46900
2017-12-01,(활)왕게,러시아,중,kg,1543,1.0,46900
2017-12-02,(활)왕게,러시아,중,kg,738,1.0,45200
2017-12-04,(활)왕게,러시아,중,kg,348,1.0,55300
2017-12-05,(활)왕게,러시아,중,kg,1210,1.0,53900
2017-12-06,(활)왕게,러시아,중,kg,1850,1.0,58400
2017-12-07,(활)왕게,러시아,중,kg,1687,1.0,57600
2017-12-08,(활)왕게,러시아,중,kg,1825,1.0,56100
2017-12-09,(활)왕게,러시아,중,kg,2460,1.0,48200
2017-12-11,(활)왕게,러시아,중,kg,580,1.0,51700
2017-12-12,(활)왕게,러시아,중,kg,489,1.0,54500
2017-12-13,(활)왕게,러시아,중,kg,1610,1.0,50200
2017-12-14,(활)왕게,러시아,중,kg,2237,1.0,49200
2017-12-15,(활)왕게,러시아,중,kg,2199,1.0,44900
2017-12-16,(활)왕게,러시아,중,kg,1669,1.0,46900
2017-12-18,(활)왕게,러시아,중,kg,1552,1.0,49300
2017-12-19,(활)왕게,러시아,중,kg,1048,1.0,50800
2017-12-20,(활)왕게,러시아,중,kg,505,1.0,55400
2017-12-21,(활)왕게,러시아,중,kg,1258,1.0,58000
2017-12-22,(활)왕게,러시아,중,kg,2490,1.0,58600
2017-12-23,(활)왕게,러시아,중,kg,3239,1.0,56300
2017-12-25,(활)왕게,러시아,중,kg,1009,1.0,66600
2017-12-26,(활)왕게,러시아,중,kg,2257,1.0,61300
2017-12-27,(활)왕게,러시아,중,kg,825,1.0,63700
2017-12-28,(활)왕게,러시아,중,kg,3293,1.0,60900
2017-12-29,(활)왕게,러시아,중,kg,3930,1.0,54000
2017-12-30,(활)왕게,러시아,중,kg,4336,1.0,51000
2018-01-02,(활)왕게,러시아,중,kg,1314,1.0,57000
2018-01-03,(활)왕게,러시아,중,kg,340,1.0,59300
2018-01-04,(활)왕게,러시아,중,kg,752,1.0,60200
2018-01-05,(활)왕게,러시아,중,kg,2138,1.0,58800
2018-01-06,(활)왕게,러시아,중,kg,3708,1.0,51400
2018-01-08,(활)왕게,러시아,중,kg,589,1.0,57700
2018-01-09,(활)왕게,러시아,중,kg,1154,1.0,54700
2018-01-10,(활)왕게,러시아,중,kg,1014,1.0,47800
2018-01-11,(활)왕게,러시아,중,kg,99,1.0,47600
2018-01-12,(활)왕게,러시아,중,kg,820,1.0,51400
2018-01-13,(활)왕게,러시아,중,kg,2524,1.0,40300
2018-01-15,(활)왕게,러시아,중,kg,1270,1.0,39800
2018-01-16,(활)왕게,러시아,중,kg,1149,1.0,36300
2018-01-17,(활)왕게,러시아,중,kg,1586,1.0,33600
2018-01-18,(활)왕게,러시아,중,kg,102,1.0,28100
2018-01-19,(활)왕게,러시아,중,kg,829,1.0,41900
2018-01-20,(활)왕게,러시아,중,kg,1841,1.0,45600
2018-01-22,(활)왕게,러시아,중,kg,845,1.0,48400
2018-01-23,(활)왕게,러시아,중,kg,1562,1.0,29600
2018-01-24,(활)왕게,러시아,중,kg,1270,1.0,35000
2018-01-25,(활)왕게,러시아,중,kg,991,1.0,29400
2018-01-26,(활)왕게,러시아,중,kg,205,1.0,31200
2018-01-27,(활)왕게,러시아,중,kg,1730,1.0,42700
2018-01-29,(활)왕게,러시아,중,kg,1487,1.0,40100
2018-01-30,(활)왕게,러시아,중,kg,193,1.0,37700
2018-01-31,(활)왕게,러시아,중,kg,414,1.0,40000
2018-02-01,(활)왕게,러시아,중,kg,592,1.0,40000
2018-02-02,(활)왕게,러시아,중,kg,965,1.0,42000
