date,species,origin,standard,unit,amount,weight,avg_price
2020-12-25,(선)가자미,제주도,중,S/P,38,20.0,117600
2020-12-26,(선)가자미,보령,중,S/P,3,15.0,40000
2020-12-26,(선)가자미,완도,중,kg,20,1.0,9000
2020-12-26,(선)가자미,태안,중,S/P,1166,1.0,2000
2020-12-28,(선)가자미,서천,중,kg,112,1.0,2200
2020-12-28,(선)가자미,제주도,중,S/P,21,1.0,10000
2020-12-29,(선)가자미,방어진,중,S/P,1,20.0,350000
2020-12-30,(선)가자미,군산,중,S/P,112,1.0,3000
2020-12-30,(선)가자미,부산(기장),중,S/P,1,20.0,120000
2020-12-30,(선)가자미,제주도,중,S/P,60,15.0,114000
2020-12-31,(선)가자미,부산(기장),중,S/P,4,20.0,90000
2021-01-02,(선)가자미,서천,중,kg,17,1.0,3300
2021-01-02,(선)가자미,여수,중,box,2,10.0,130000
2021-01-02,(선)가자미,완도,중,kg,2,1.0,3000
2021-01-02,(선)가자미,제주도,중,S/P,50,1.0,10000
2021-01-02,(선)가자미,제주도,중,box,3,10.0,120000
2021-01-04,(선)가자미,군산,중,S/P,56,1.0,3200
2021-01-04,(선)가자미,제주도,중,S/P,14,1.0,8800
2021-01-04,(선)가자미,제주도,중,S/P,22,20.0,90000
2021-01-04,(선)가자미,제주도,중,kg,13,1.0,8000
2021-01-05,(선)가자미,방어진,중,kg,4,1.0,6500
2021-01-05,(선)가자미,제주도,중,S/P,124,1.0,9400
2021-01-05,(선)가자미,제주도,중,S/P,9,20.0,126700
2021-01-06,(선)가자미,보령,2미,S/P,1,10.0,50000
2021-01-06,(선)가자미,보령,중,S/P,1,20.0,50000
2021-01-06,(선)가자미,부산(기장),중,S/P,4,20.0,130000
2021-01-07,(선)가자미,부산(기장),중,S/P,1,20.0,160000
2021-01-07,(선)가자미,안흥,중,kg,443,1.0,3000
2021-01-07,(선)가자미,태안,중,kg,53,1.0,9000
2021-01-08,(선)가자미,방어진,중,kg,16,1.0,6500
2021-01-08,(선)가자미,보령,2단,S/P,4,15.0,55000
2021-01-08,(선)가자미,보령,3단,S/P,5,15.0,36000
2021-01-08,(선)가자미,부산(기장),중,S/P,4,20.0,120000
2021-01-09,(선)가자미,목포,중,kg,11,1.0,9000
2021-01-09,(선)가자미,방어진,중,kg,11,1.0,7000
2021-01-09,(선)가자미,제주도,중,S/P,75,1.0,11500
2021-01-09,(선)가자미,제주도,중,S/P,7,15.0,104300
2021-01-11,(선)가자미,방어진,중,kg,24,1.0,9500
2021-01-12,(선)가자미,방어진,중,kg,16,1.0,5600
2021-01-12,(선)가자미,제주도,중,S/P,4,20.0,130000
2021-01-13,(선)가자미,부산(기장),중,S/P,5,20.0,130000
2021-01-13,(선)가자미,완도,중,kg,30,1.0,12200
2021-01-14,(선)가자미,부산(기장),중,S/P,6,20.0,130000
2021-01-14,(선)가자미,완도,중,kg,14,1.0,12600
2021-01-14,(선)가자미,제주도,중,S/P,135,1.0,11500
2021-01-14,(선)가자미,제주도,중,S/P,23,15.0,124300
2021-01-15,(선)가자미,부산(기장),중,S/P,1,20.0,120000
2021-01-15,(선)가자미,태안,중,kg,6,1.0,5500
2021-01-15,(선)가자미,통영,중,S/P,4,20.0,140000
2021-01-16,(선)가자미,군산,중,S/P,1,20.0,150000
2021-01-16,(선)가자미,제주도,중,S/P,141,1.0,11900
2021-01-18,(선)가자미,부산(기장),중,S/P,7,20.0,135700
2021-01-18,(선)가자미,제주도,중,S/P,9,1.0,10300
2021-01-18,(선)가자미,제주도,중,S/P,43,15.0,113500
2021-01-18,(선)가자미,통영,중,S/P,3,15.0,300000
2021-01-19,(선)가자미,부산(기장),중,S/P,2,20.0,150000
2021-01-19,(선)가자미,제주도,중,S/P,46,1.0,8400
2021-01-19,(선)가자미,제주도,중,S/P,9,20.0,135800
2021-01-20,(선)가자미,여수,중,S/P,50,1.0,11600
2021-01-20,(선)가자미,제주도,중,S/P,6,1.0,8000
2021-01-20,(선)가자미,제주도,중,S/P,1,10.0,12000
2021-01-20,(선)가자미,통영,중,S/P,14,20.0,343900
2021-01-22,(선)가자미,부산(기장),중,S/P,9,20.0,194400
2021-01-22,(선)가자미,통영,중,S/P,2,20.0,350000
2021-01-23,(선)가자미,감포,중,S/P,46,15.0,45500
2021-01-23,(선)가자미,부산(기장),중,S/P,7,20.0,181400
2021-01-23,(선)가자미,제주도,중,S/P,2,1.0,8000
2021-01-23,(선)가자미,제주도,중,S/P,2,20.0,170000
2021-01-23,(선)가자미,통영,중,S/P,1,20.0,350000
2021-01-25,(선)가자미,방어진,18미,S/P,43,10.0,28200
2021-01-25,(선)가자미,방어진,중,S/P,220,1.0,1000
2021-01-25,(선)가자미,방어진,중,S/P,4,15.0,60000
2021-01-25,(선)가자미,부산(기장),중,S/P,15,20.0,170000
2021-01-25,(선)가자미,제주도,12미,S/P,1,10.0,22000
2021-01-25,(선)가자미,제주도,중,S/P,273,1.0,10000
2021-01-25,(선)가자미,제주도,중,S/P,2,10.4,48900
2021-01-25,(선)가자미,제주도,중,S/P,1,14.6,58400
2021-01-25,(선)가자미,제주도,중,S/P,25,15.0,133600
2021-01-25,(선)가자미,제주도,중,S/P,1,16.7,66800
2021-01-26,(선)가자미,방어진,중,S/P,1,20.0,45000
2021-01-26,(선)가자미,부산(기장),중,S/P,1,20.0,120000
2021-01-26,(선)가자미,제주도,중,S/P,250,1.0,10000
2021-01-26,(선)가자미,제주도,중,S/P,15,15.0,119000
2021-01-27,(선)가자미,방어진,중,S/P,1,20.0,70000
2021-01-27,(선)가자미,여수,중,S/P,146,10.0,10400
2021-01-27,(선)가자미,제주도,중,S/P,6,20.0,117700
2021-01-27,(선)가자미,죽변,30미,S/P,20,20.0,22000
2021-01-28,(선)가자미,감포,중,S/P,34,15.0,40600
2021-01-28,(선)가자미,부산(기장),중,S/P,4,20.0,113800
2021-01-28,(선)가자미,제주도,중,S/P,224,1.0,10400
2021-01-28,(선)가자미,제주도,중,S/P,230,10.0,10000
2021-01-28,(선)가자미,제주도,중,S/P,10,15.0,150000
2021-01-29,(선)가자미,방어진,중,S/P,77,1.0,4300
2021-01-29,(선)가자미,방어진,중,S/P,10,15.0,87200
2021-01-29,(선)가자미,부산(기장),중,S/P,2,20.0,91000
2021-01-29,(선)가자미,제주도,중,S/P,348,1.0,9300
2021-01-29,(선)가자미,제주도,중,S/P,63,20.0,124100
2021-01-30,(선)가자미,방어진,중,S/P,6,20.0,80000
2021-01-30,(선)가자미,부산(기장),중,S/P,2,20.0,150000
2021-01-30,(선)가자미,제주도,중,S/P,62,1.0,9000
2021-01-30,(선)가자미,통영,중,S/P,37,1.0,8400
2021-01-30,(선)가자미,통영,중,S/P,8,20.0,300000
2021-02-01,(선)가자미,부산(기장),중,S/P,2,15.0,105000
2021-02-01,(선)가자미,제주도,중,S/P,380,1.0,9200
2021-02-01,(선)가자미,제주도,중,S/P,38,15.0,79600
2021-02-02,(선)가자미,부산(기장),중,S/P,8,20.0,111300
2021-02-02,(선)가자미,삼천포,중,S/P,2,15.0,14500
2021-02-02,(선)가자미,제주도,중,S/P,33,1.0,8300
2021-02-02,(선)가자미,제주도,중,S/P,5,20.0,144000
2021-02-02,(선)가자미,통영,중,S/P,4,20.0,250000
2021-02-03,(선)가자미,부산(기장),중,S/P,4,20.0,117500
2021-02-03,(선)가자미,서천,중,kg,35,1.0,4000
2021-02-03,(선)가자미,제주도,중,S/P,19,1.0,9500
2021-02-03,(선)가자미,제주도,중,S/P,2,20.0,120000
2021-02-04,(선)가자미,군산,중,S/P,30,1.0,10500
2021-02-04,(선)가자미,부산(기장),중,S/P,6,15.0,130000
2021-02-04,(선)가자미,제주도,중,S/P,15,1.0,8800
2021-02-04,(선)가자미,제주도,중,S/P,19,15.0,92100
2021-02-05,(선)가자미,부산(기장),중,S/P,8,20.0,127500
2021-02-05,(선)가자미,서천,중,kg,44,1.0,3500
2021-02-05,(선)가자미,여수,중,kg,84,1.0,5300
2021-02-05,(선)가자미,제주도,중,S/P,316,1.0,9000
2021-02-05,(선)가자미,제주도,중,S/P,37,15.0,105600
2021-02-05,(선)가자미,제주도,중,S/P,14,20.0,115700
2021-02-06,(선)가자미,제주도,중,S/P,224,1.0,9300
2021-02-06,(선)가자미,제주도,중,S/P,19,20.0,98400
2021-02-08,(선)가자미,감포,18미,S/P,20,15.0,34000
2021-02-08,(선)가자미,감포,24미,S/P,48,15.0,30000
2021-02-08,(선)가자미,감포,중,S/P,7,15.0,80000
2021-02-08,(선)가자미,부산(기장),대,S/P,2,15.0,160000
2021-02-08,(선)가자미,삼천포,중,S/P,16,15.0,120000
2021-02-08,(선)가자미,제주도,중,S/P,533,1.0,8600
2021-02-08,(선)가자미,제주도,중,S/P,55,15.0,90400
2021-02-08,(선)가자미,죽변,30미,S/P,3,20.0,20000
2021-02-08,(선)가자미,죽변,40미,S/P,1,20.0,20000
2021-02-09,(선)가자미,감포,18미,S/P,13,15.0,37300
2021-02-09,(선)가자미,감포,28미,S/P,15,15.0,27000
2021-02-09,(선)가자미,감포,80미,S/P,15,15.0,35000
2021-02-09,(선)가자미,목포,중,S/P,8,20.0,35000
2021-02-09,(선)가자미,방어진,중,S/P,238,1.0,3000
2021-02-09,(선)가자미,방어진,중,S/P,11,15.0,50300
2021-02-09,(선)가자미,방어진,중,S/P,1,20.0,55000
2021-02-09,(선)가자미,부산(기장),중,S/P,2,20.0,100000
2021-02-09,(선)가자미,제주도,중,S/P,168,1.0,9300
2021-02-09,(선)가자미,제주도,중,S/P,23,15.0,71600
2021-02-10,(선)가자미,제주도,중,S/P,471,1.0,6500
2021-02-10,(선)가자미,제주도,중,S/P,4,10.0,7500
2021-02-10,(선)가자미,제주도,중,S/P,25,20.0,85400
2021-02-11,(선)가자미,제주도,중,S/P,21,1.0,7300
2021-02-11,(선)가자미,제주도,중,S/P,11,20.0,50000
2021-02-15,(선)가자미,서천,중,kg,106,1.0,2500
2021-02-15,(선)가자미,인천,중,kg,69,1.0,2800
2021-02-16,(선)가자미,감포,중,S/P,141,15.0,28700
2021-02-16,(선)가자미,목포,중,S/P,13,20.0,48500
2021-02-16,(선)가자미,목포,중,kg,4,1.0,4000
2021-02-16,(선)가자미,방어진,중,S/P,10,15.0,50000
2021-02-16,(선)가자미,여수,중,S/P,60,1.0,7500
2021-02-16,(선)가자미,제주도,중,S/P,216,1.0,7000
2021-02-16,(선)가자미,제주도,중,S/P,32,20.0,70000
2021-02-17,(선)가자미,감포,15미,S/P,35,15.0,25000
2021-02-17,(선)가자미,제주도,중,S/P,211,1.0,6500
2021-02-17,(선)가자미,제주도,중,S/P,19,20.0,71100
2021-02-18,(선)가자미,제주도,중,S/P,139,1.0,6600
2021-02-19,(선)가자미,제주도,중,S/P,230,1.0,8300
2021-02-22,(선)가자미,부산(기장),중,S/P,11,15.0,130900
2021-02-23,(선)가자미,방어진,중,S/P,1,20.0,60000
2021-02-23,(선)가자미,제주도,대,S/P,170,1.0,9700
2021-02-23,(선)가자미,제주도,중,S/P,16,20.0,96300
2021-02-23,(선)가자미,제주도,특대,S/P,78,1.0,7000
2021-02-25,(선)가자미,제주도,중,S/P,299,1.0,8800
2021-02-25,(선)가자미,제주도,중,S/P,38,20.0,101100
2021-02-26,(선)가자미,부산(기장),중,S/P,15,20.0,142000
2021-02-27,(선)가자미,방어진,중,S/P,6,15.0,64300
2021-02-27,(선)가자미,부산(기장),중,S/P,3,20.0,120000
2021-02-27,(선)가자미,제주도,중,S/P,354,1.0,8300
2021-02-27,(선)가자미,제주도,중,S/P,55,20.0,96300
2021-03-01,(선)가자미,방어진,2단,S/P,2,20.0,51000
2021-03-01,(선)가자미,방어진,중,S/P,2,20.0,51000
2021-03-01,(선)가자미,부산(기장),중,S/P,2,20.0,120000
2021-03-01,(선)가자미,제주도,중,S/P,80,1.0,9000
2021-03-01,(선)가자미,제주도,중,S/P,50,2.0,6000
2021-03-01,(선)가자미,제주도,중,S/P,15,15.0,100000
2021-03-01,(선)가자미,죽변,6미,S/P,16,15.0,19700
2021-03-01,(선)가자미,태안,중,kg,33,1.0,6000
2021-03-02,(선)가자미,임원,중,S/P,6,10.0,22000
2021-03-02,(선)가자미,임원,중,S/P,2,20.0,10000
2021-03-02,(선)가자미,통영,중,kg,41,1.0,1000
2021-03-03,(선)가자미,방어진,중,S/P,74,1.0,1700
2021-03-03,(선)가자미,방어진,중,S/P,1,5.0,10000
2021-03-03,(선)가자미,부산(기장),중,S/P,7,20.0,110000
2021-03-04,(선)가자미,제주도,중,S/P,246,1.0,8800
2021-03-04,(선)가자미,제주도,중,S/P,40,20.0,108900
2021-03-05,(선)가자미,임원,중,S/P,67,1.0,4800
2021-03-05,(선)가자미,임원,중,S/P,2,15.0,155000
2021-03-05,(선)가자미,제주도,중,S/P,60,1.0,12700
2021-03-06,(선)가자미,부산(기장),중,S/P,13,20.0,145400
2021-03-06,(선)가자미,임원,중,S/P,54,1.0,3100
2021-03-06,(선)가자미,제주도,중,S/P,328,1.0,8200
2021-03-06,(선)가자미,제주도,중,S/P,45,20.0,98400
2021-03-08,(선)가자미,방어진,1단,S/P,4,15.0,115000
2021-03-08,(선)가자미,부산(기장),대,S/P,10,15.0,129500
2021-03-08,(선)가자미,제주도,중,S/P,329,1.0,8900
2021-03-08,(선)가자미,제주도,중,S/P,12,15.0,96500
2021-03-08,(선)가자미,제주도,중,S/P,1,16.7,36700
2021-03-08,(선)가자미,제주도,중,S/P,1,17.0,37400
2021-03-08,(선)가자미,제주도,중,S/P,1,17.2,37800
2021-03-08,(선)가자미,제주도,중,S/P,1,17.4,38300
2021-03-08,(선)가자미,제주도,중,S/P,1,17.6,38700
2021-03-08,(선)가자미,제주도,중,S/P,1,17.7,38900
2021-03-09,(선)가자미,부산(기장),중,S/P,12,20.0,128300
2021-03-09,(선)가자미,임원,10미,S/P,12,10.0,7000
2021-03-09,(선)가자미,임원,중,S/P,435,1.0,2900
2021-03-09,(선)가자미,임원,중,S/P,4,15.0,20000
2021-03-09,(선)가자미,제주도,대,S/P,9,20.0,94200
2021-03-09,(선)가자미,제주도,중,S/P,406,1.0,7600
2021-03-09,(선)가자미,제주도,중,S/P,27,20.0,87700
2021-03-09,(선)가자미,제주도,특대,S/P,5,20.0,71800
2021-03-10,(선)가자미,방어진,1단,S/P,5,15.0,80000
2021-03-10,(선)가자미,방어진,중,S/P,13,15.0,62300
2021-03-10,(선)가자미,방어진,중,S/P,10,20.0,45000
2021-03-10,(선)가자미,제주도,중,S/P,171,1.0,7700
2021-03-10,(선)가자미,죽변,20미,S/P,8,20.0,45000
2021-03-11,(선)가자미,감포,중,S/P,151,1.0,800
2021-03-11,(선)가자미,감포,중,S/P,10,15.0,38000
2021-03-11,(선)가자미,방어진,2단,S/P,10,20.0,14000
2021-03-11,(선)가자미,방어진,중,S/P,3,15.0,80000
2021-03-11,(선)가자미,부산(기장),중,S/P,7,15.0,75000
2021-03-11,(선)가자미,부산(기장),중,S/P,12,20.0,125000
2021-03-11,(선)가자미,임원,중,S/P,27,1.0,1900
2021-03-11,(선)가자미,임원,중,S/P,13,15.0,11000
2021-03-11,(선)가자미,제주도,중,S/P,70,1.0,9600
2021-03-12,(선)가자미,감포,중,S/P,50,15.0,60000
2021-03-12,(선)가자미,방어진,2단,S/P,3,15.0,105000
2021-03-12,(선)가자미,방어진,2단,S/P,5,20.0,7000
2021-03-12,(선)가자미,임원,중,S/P,23,1.0,2700
2021-03-12,(선)가자미,제주도,중,S/P,357,1.0,8000
2021-03-12,(선)가자미,제주도,중,S/P,61,20.0,89800
2021-03-13,(선)가자미,강구,2미,S/P,1,15.0,5000
2021-03-13,(선)가자미,방어진,중,S/P,5,15.0,98000
2021-03-13,(선)가자미,임원,중,S/P,77,1.0,2500
2021-03-13,(선)가자미,임원,중,S/P,10,15.0,11000
2021-03-13,(선)가자미,제주도,중,S/P,153,1.0,8100
2021-03-13,(선)가자미,제주도,중,S/P,12,20.0,100000
2021-03-13,(선)가자미,제주도,특대,S/P,70,1.0,6000
2021-03-13,(선)가자미,죽변,중,S/P,3,20.0,35000
2021-03-15,(선)가자미,방어진,2단,S/P,5,20.0,10000
2021-03-15,(선)가자미,방어진,중,S/P,3,15.0,100000
2021-03-15,(선)가자미,부산(기장),중,S/P,2,20.0,100000
2021-03-15,(선)가자미,임원,중,S/P,17,1.0,5600
2021-03-15,(선)가자미,제주도,중,S/P,94,1.0,9500
2021-03-15,(선)가자미,제주도,중,S/P,26,15.0,68800
2021-03-16,(선)가자미,방어진,중,S/P,10,15.0,60000
2021-03-16,(선)가자미,방어진,중,S/P,5,20.0,88000
2021-03-16,(선)가자미,부산(기장),대,S/P,10,20.0,86000
2021-03-16,(선)가자미,제주도,중,S/P,442,1.0,8400
2021-03-16,(선)가자미,죽변,27미,S/P,3,20.0,54000
2021-03-16,(선)가자미,죽변,중,S/P,8,15.0,60000
2021-03-17,(선)가자미,방어진,3단,S/P,26,15.0,70000
2021-03-17,(선)가자미,제주도,중,S/P,50,1.0,11000
2021-03-17,(선)가자미,죽변,중,S/P,4,20.0,55000
2021-03-18,(선)가자미,강구,12미,S/P,6,15.0,30000
2021-03-18,(선)가자미,강구,3미,S/P,1,15.0,10000
2021-03-18,(선)가자미,방어진,중,S/P,3,20.0,90000
2021-03-18,(선)가자미,부산(기장),중,S/P,3,20.0,103300
2021-03-18,(선)가자미,여수,중,S/P,220,1.0,6400
2021-03-18,(선)가자미,제주도,중,S/P,504,1.0,8700
2021-03-18,(선)가자미,제주도,중,S/P,10,20.0,100300
2021-03-19,(선)가자미,감포,28미,S/P,15,20.0,25000
2021-03-19,(선)가자미,부산(기장),중,S/P,1,20.0,120000
2021-03-19,(선)가자미,제주도,중,S/P,438,1.0,8800
2021-03-19,(선)가자미,제주도,중,S/P,100,2.0,7800
2021-03-19,(선)가자미,제주도,특대,S/P,70,1.0,6300
2021-03-20,(선)가자미,강구,중,S/P,13,10.0,10000
2021-03-20,(선)가자미,강구,중,S/P,20,15.0,31000
2021-03-20,(선)가자미,부산(기장),중,S/P,7,20.0,67100
2021-03-20,(선)가자미,속초,중,S/P,17,15.0,15000
2021-03-20,(선)가자미,임원,중,S/P,40,1.0,3900
2021-03-20,(선)가자미,제주도,중,S/P,226,1.0,7300
2021-03-20,(선)가자미,제주도,중,S/P,180,10.0,8500
2021-03-22,(선)가자미,강구,중,S/P,46,15.0,21300
2021-03-22,(선)가자미,임원,중,S/P,129,1.0,3100
2021-03-22,(선)가자미,제주도,중,S/P,217,1.0,7900
2021-03-22,(선)가자미,제주도,중,S/P,14,15.0,77000
2021-03-22,(선)가자미,제주도,중,kg,6,1.0,8000
2021-03-22,(선)가자미,죽변,25미,S/P,122,1.0,2700
2021-03-23,(선)가자미,감포,중,S/P,11,15.0,78200
2021-03-23,(선)가자미,대부도,중,kg,91,1.0,5700
2021-03-23,(선)가자미,제주도,중,S/P,696,1.0,7700
2021-03-23,(선)가자미,죽변,10미,S/P,1,15.0,20000
2021-03-23,(선)가자미,죽변,25미,S/P,8,20.0,63800
2021-03-24,(선)가자미,임원,중,S/P,62,1.0,3500
2021-03-24,(선)가자미,제주도,중,kg,4,1.0,7000
2021-03-24,(선)가자미,죽변,25미,S/P,25,1.0,3000
2021-03-24,(선)가자미,죽변,25미,S/P,10,20.0,72600
2021-03-25,(선)가자미,방어진,중,kg,16,1.0,4000
2021-03-25,(선)가자미,제주도,중,S/P,473,1.0,9000
2021-03-25,(선)가자미,죽변,13미,S/P,2,20.0,15000
2021-03-25,(선)가자미,죽변,20미,S/P,10,20.0,57000
2021-03-25,(선)가자미,죽변,25미,S/P,150,1.0,3300
2021-03-25,(선)가자미,죽변,25미,S/P,7,20.0,65700
2021-03-25,(선)가자미,죽변,5미,S/P,2,20.0,20000
2021-03-25,(선)가자미,죽변,8미,S/P,8,1.0,2200
2021-03-25,(선)가자미,죽변,중,S/P,4,10.0,60000
2021-03-26,(선)가자미,강구,12미,S/P,67,15.0,10900
2021-03-26,(선)가자미,강구,8미,S/P,9,15.0,35000
2021-03-26,(선)가자미,강구,중,S/P,2,15.0,35000
2021-03-26,(선)가자미,부산(기장),중,S/P,1,20.0,120000
2021-03-26,(선)가자미,제주도,중,S/P,168,1.0,12000
2021-03-26,(선)가자미,제주도,중,S/P,1,20.0,90000
2021-03-26,(선)가자미,통영,중,S/P,8,1.0,5000
2021-03-27,(선)가자미,강구,12미,S/P,1,15.0,5000
2021-03-27,(선)가자미,강구,7미,S/P,1,15.0,5000
2021-03-27,(선)가자미,강구,8미,S/P,17,15.0,9900
2021-03-27,(선)가자미,강구,중,S/P,22,15.0,18000
2021-03-27,(선)가자미,부산(기장),중,S/P,3,20.0,116700
2021-03-27,(선)가자미,제주도,24/25미,S/P,12,10.0,106000
2021-03-27,(선)가자미,제주도,중,S/P,450,1.0,8900
2021-03-27,(선)가자미,제주도,중,S/P,15,20.0,87800
2021-03-27,(선)가자미,죽변,8미,S/P,1,10.0,12000
2021-03-27,(선)가자미,죽변,9미,S/P,4,10.0,15000
2021-03-27,(선)가자미,진도,중,kg,24,1.0,1000
2021-03-29,(선)가자미,부산(기장),중,S/P,5,15.0,162000
2021-03-29,(선)가자미,제주도,중,S/P,591,1.0,8400
2021-03-29,(선)가자미,제주도,중,S/P,26,15.0,78300
2021-03-29,(선)가자미,죽변,20미,S/P,16,1.0,8000
2021-03-29,(선)가자미,죽변,20미,S/P,3,20.0,11300
2021-03-30,(선)가자미,부산(기장),중,S/P,12,20.0,156700
2021-03-30,(선)가자미,제주도,중,S/P,701,1.0,8900
2021-03-30,(선)가자미,죽변,12미,S/P,1,15.0,8000
2021-03-30,(선)가자미,죽변,14미,S/P,1,15.0,45000
2021-03-30,(선)가자미,죽변,20미,S/P,2,15.0,65000
2021-03-30,(선)가자미,죽변,25미,S/P,5,15.0,70000
2021-03-30,(선)가자미,죽변,6미,S/P,1,15.0,13000
2021-03-30,(선)가자미,죽변,9미,S/P,3,15.0,15000
2021-03-31,(선)가자미,목포,중,S/P,41,1.0,14000
2021-03-31,(선)가자미,목포,중,S/P,1,10.6,100000
2021-03-31,(선)가자미,부산(기장),중,S/P,12,20.0,146700
2021-03-31,(선)가자미,여수,중,S/P,150,1.0,7700
2021-03-31,(선)가자미,제주도,중,S/P,649,1.0,9500
2021-03-31,(선)가자미,제주도,중,S/P,41,20.0,77400
2021-03-31,(선)가자미,죽변,6미,S/P,20,15.0,20000
2021-03-31,(선)가자미,죽변,중,S/P,5,20.0,40000
2021-03-31,(선)가자미,태안,중,kg,18,1.0,14000
2021-04-01,(선)가자미,강구,10미,S/P,3,15.0,10000
2021-04-01,(선)가자미,강구,14미,S/P,3,15.0,8000
2021-04-01,(선)가자미,강구,8미,S/P,1,10.0,10000
2021-04-01,(선)가자미,강구,소,S/P,5,15.0,6000
2021-04-01,(선)가자미,강구,중,S/P,49,10.0,8000
2021-04-01,(선)가자미,부산(기장),중,S/P,11,15.0,132700
2021-04-01,(선)가자미,울진,5미,S/P,40,10.0,18900
2021-04-01,(선)가자미,울진,6미,S/P,13,10.0,15000
2021-04-01,(선)가자미,울진,9미,S/P,1,15.0,14000
2021-04-01,(선)가자미,울진,소,S/P,1,15.0,14000
2021-04-01,(선)가자미,제주도,대,S/P,792,1.0,8500
2021-04-02,(선)가자미,강구,중,S/P,1,10.0,15000
2021-04-02,(선)가자미,방어진,중,S/P,80,1.0,10000
2021-04-02,(선)가자미,방어진,중,S/P,3,20.0,140000
2021-04-02,(선)가자미,부산(기장),중,S/P,4,20.0,165000
2021-04-02,(선)가자미,여수,8미,S/P,4,10.0,70000
2021-04-02,(선)가자미,일본,중,kg,2,1.0,2500
2021-04-02,(선)가자미,제주도,중,S/P,116,1.0,9400
2021-04-02,(선)가자미,제주도,중,S/P,7,20.0,98100
2021-04-02,(선)가자미,죽변,6미,S/P,16,15.0,20000
2021-04-03,(선)가자미,목포,중,S/P,170,1.0,7900
2021-04-03,(선)가자미,방어진,중,S/P,9,1.0,8000
2021-04-03,(선)가자미,부산(기장),대,S/P,20,20.0,167800
2021-04-03,(선)가자미,임원,중,S/P,12,10.0,11000
2021-04-03,(선)가자미,제주도,대,S/P,20,1.0,11000
2021-04-03,(선)가자미,제주도,중,S/P,835,1.0,8700
2021-04-05,(선)가자미,감포,중,S/P,5,5.0,8000
2021-04-05,(선)가자미,감포,중,S/P,3,10.0,30000
2021-04-05,(선)가자미,부산(기장),중,S/P,8,20.0,150000
2021-04-05,(선)가자미,임원,15미,S/P,23,15.0,12000
2021-04-05,(선)가자미,제주도,중,S/P,702,1.0,9100
2021-04-05,(선)가자미,제주도,중,S/P,21,10.0,86200
2021-04-05,(선)가자미,제주도,중,S/P,18,20.0,7000
2021-04-05,(선)가자미,죽변,중,S/P,9,20.0,60300
